author,name,desc,detail,dwnld
Руслан Белый,МК по Контенту,"Итак МК по контенту ) Стартуем 19 ноября — это понедельник в 8:00. Продолжительность 6 дней. В этот раз решил не заморачиваться с разными версиями, так как 90% участников предыдущего МК купили полный вариант.

Информация — теоретические и практические уроки по всем аспектам моей схемы создания и продвижения контента, а также работы с авторами.

Как и в прошлый раз, сразу говорю — это не курс, не обзор, не академическая теория, не самый правильный и верный способ работы с контентом. Это мое видение и текущий взгляд на проблему, мой воркфлоу — рабочий процесс, расписанный по шагам.

Формат — интенсив: каждый день в закрытой группе с утра будет выходить урок — лонгрид с картинками, скриншотами и видео с пошаговым выполнение каждой задачи + интерактив в комментариях под уроками.

В этот раз домашек не будет, там проверять особо нечего, да и в целом весь процесс работы с контентом достаточно долгий )

Точная программа МК с подробным планом уроков

1 день — 19.11.2018 — Теория

1.1. общая схема работы с контентом
1.2. связь структуры сайта с производством контента
1.3. связь семантического ядра с производством контента
1.4. базовые понятия о редакции сайта
1.5. обзор инструментов для работы с контентом
1.6. технологический цикл производства контента

2 день — 20.11.2018 — Поиск, обучение и работа с авторами

2.1. общие критерии хороших авторов
2.2. где и как искать хороших авторов
2.3. редстандарты информационных сайтов
2.4. образец редстандартов для сайта
2.5. техническое задание на текст
2.6. образец технического задания на текст

3 день — 21.11.2018 — Создание и публикация контента

3.1. общие критерии хорошей статьи
3.2. основные составляющие элементы хорошей статьи
3.3. постановка задачи на написание текста
3.4. форматирование текста в гугл докс
3.5. проверка результатов работы
3.6. публикация текста в редакторе вордпресс

4 день — 22.11.2018 — Продвижение контента

4.1. индексация статьи в инструментах веб мастеров
4.2. репост статьи в социальные сети
4.3. покупка ссылок на новостном сайте
4.4. покупка платного трафика в соц. сетях и контекстной рекламе

5 день — 23.11.2018 — Доработка старого контента

5.1. что можно дорабатывать в статьях
5.2. поиск потенциальных статей для доработки
5.3. универсальная схема доработки статьи
5.4. ссылочные факторы при доработке статьи

6 день — 24.11.2018 — Ответы на вопросы

6.1. итоговый пост с ответами на самые частые вопросы
6.2. живая трансляция с ответами на вопросы

Каких-то особых дополнительных затрат не будет. Разве что на систему Ворксекшен https://worksection.com, которую я использую в качестве системы работы над проектом. Но там есть бесплатный тариф, который можно попробовать. Если понравится, то можно будет взять платный.

Будет промокод на 30% при оплате за год любого тарифа )

Но в качестве системы управления проектами можно взять то, что вам ближе всего, например, трелло или мегаплан. Не важно.

Из доп. бонусов — все участники МК получают приглашение в приватный телеграм чатик, где мы обсуждаем разные вопросы и вместе ищем решение под конкретные проекты участников. Без пустого пиздежа.

Также в чатик я публикую разные идеи, новости и результаты своих исследований, которые не попадают в основной блог. Несколько человек мне уже написали, что, пожалуй, это один из самых полезных сео чатов )

Стоимость участия в МК — 3 490 руб.",https://vk.com/webreligion?w=wall-63192833_6913,https://cloud.mail.ru/public/2ntT/28s92Yv4m
Лена Миловидова,Официальная реклама в INSTAGRAM для фотографа и визажиста (2020),,https://lenamilovidova.ru/obuchenie/vebinary/vebinar-tochnyi-target,https://cloud.mail.ru/public/2CAF/3KiJwPMXX
Хасбиулин Алексей,Первые клиенты из Facebook и Instagram (2019),"ДЕНЬ #1 КАК ПОДГОТОВИТЬ ПЛОЩАДКУ ДЛЯ ЗАПУСКА РЕКЛАМЫ
6 шагов системы привлечения клиентов
[7 шагов] Как создать, настроить и оформить бизнес страницу в Facebook
Как создать продающую обложку и что на ней должно быть [демонстрация]
Как связать бизнес страницу с аккаунтом Инстаграм
Как правильно создать рекламный аккаунт
5 действий, которые надо сделать до запуска рекламы, чтобы не попасть под блокировку
PDF инструкция по разблокировке рекламного аккаунта

ДЕНЬ #2 КАК НАЙТИ КЛИЕНТОВ В FACEBOOK И INSTAGRAM, ЗАИНТЕРЕСОВАННЫХ В ВАШЕМ ПРЕДЛОЖЕНИИ
Как выбрать предложение для рекламы: примеры и ошибки
Как понять, кто ваш клиент: базовые вопросы
Как правильно создать аудиторию, чтобы найти клиентов и не слить бюджет: пошаговая демонстрация
Нюансы и ошибки при создании аудитории: охват, интересы, сужение и исключение
2 способа использования инструмента «Детальный таргетинг»
Бонус: PDF схема поиска целевой аудитории

ДЕНЬ #3 КАК ЗАПУСТИТЬ РЕКЛАМУ И ПОЛУЧИТЬ ПЕРВЫЕ РЕЗУЛЬТАТЫ: КЛИКИ, ЗАЯВКИ, ПРОДАЖИ
Формула продающего рекламного текста
Как выбрать и создать работающую картинку для рекламы
Что такое цели и как работает алгоритм Фейсбук
Как правильно настроить и запустить рекламу в Facebook и Instagram
Сколько денег тратить на рекламу: как выбрать бюджет
Как тестировать объявление: запуск A/B теста

ДЕНЬ #4 КАК СОЗДАТЬ СИСТЕМУ МАСШТАБИРОВАНИЯ БИЗНЕСА С ПОМОЩЬЮ РЕКЛАМЫ В FACEBOOK И INSTAGRAM
9 шагов создания системы масштабирования
3 обязательных компонента
Презентация программы

ДЕНЬ #5 КАК ЗАПУСТИТЬ РЕКЛАМУ В FACEBOOK И INSTAGRAM, ЕСЛИ У ВАС НЕТ САЙТА
Как работает реклама за лиды
Преимущества и особенности этой рекламы
3 шага: как запустить рекламу
2 способа: где посмотреть заявки

+ Вы получите доступ к записи VIP-дня
VIP-ДЕНЬ 5 СПОСОБОВ, КАК ПОЛУЧАТЬ БОЛЬШЕ ЗАЯВОК ПО МЕНЬШЕ ЦЕНЕ
Действие №1, которое поможет вам получать больше заявок с вашей рекламы [Масштабируем результат]
Как с помощью чат-бота и получать заявки из Facebook и Instagram без сайта
Инструмент &quot;Генератор объявлений&quot;, который позволит снизить цену клика и заявки
Как заставить Фейсбук и Инстаграм искать клиентов для вас
Проверенный способ, как гарантированно увеличить количество заявок с сайта без увеличения бюджета на рекламу [Это не то, что вы думаете]",https://skyrocketmarketing.ru/fbstart,https://cloud.mail.ru/public/5zYh/5wZ3QzqTR
Анна Бонецкая,Методичка по хэштегам,,https://annbonetskaya.tilda.ws/hashtags,https://cloud.mail.ru/public/jvWZ/5c8YUW1c7
LeeLoo.Ai,Архитектор туннелей продаж в мессенджерах (2018),"Узнай, как с нуля освоить самую востребованную в следующие 5 лет Интернет-профессию и зарабатывать от 2000$ в мес., помогая улучшать бизнесы из 50 стран

[БЕЗ ТЕХНИЧЕСКИХ НАВЫКОВ И КОНКУРЕНЦИИ]",https://www.facebook.com/events/архитектор-туннелей-продаж-в-мессенджерах/1357164227712007/,https://yadi.sk/d/J8_ewwRFVmf98g
Галина Шевченко,Pinterest (2020),"ЭТО КУРС ДЛЯ МАСТЕРОВ, КОТОРЫЕ ХОТЯТ ПРИВЛЕКАТЬ МИЛЛИОНЫ ПОКУПАТЕЛЕЙ ПО ВСЕМУ МИРУ

Курс для вас, если вы хотите продавать Handmade. Уровень сложности - простой. Уроки курса длительностью по 8-12 минут. Вы можете сразу же внедрять знания в вашем аккаунте. В курсе есть лайфхаки и стратегии продвижения. После прохождения курса вы сумеете привлекать миллионы просмотров при затратах времени примерно 10 минут в день на продвижение!

ЧТО ВЫ ПОЛУЧИТЕ В РЕЗУЛЬТАТЕ ОБУЧЕНИЯ:

- готовую стратегию работы в Pinterest
- настроенный аккаунт в Pinterest
- понимание, какие инструменты нужны вам для привлечения покупателей
- список групповых досок
- лайфхаки по оформлению пинов
- самые актуальные методы продвижения

КАК ПРОХОДИТ ОБУЧЕНИЕ
Продолжительность обучения – 1 неделя. В курсе 8 уроков. Вы изучаете видео-уроки в удобное вас время. В уроках есть специальные домашние задания, которые помогают сразу же внедрять полученные знания в вашем Pinterest- аккаунте для продвижения магазина на Etsy, в Instagram, ВКонтакте или на Ярмарке мастеров.

Занятия ведет Галина Шевченко - рукодельница, бизнесвумен, практик. Умеет зарабатывать рукоделием сама - и умеет учить этому других.

Автор более 20 курсов для рукодельниц.

Ученики Галины Шевченко продают свои рукодельные работы по всему миру.

Что будет на курсе

""Pinterest-2020""

Урок 1. Как Pinterest привлекает покупателей
Поиск по картинкам в Google. Визуальный поиск. Поиск по доскам. Репосты/репины. Подписки. Тэги, интересы и популярные запросы
Урок 2. Как Pinterest приводит покупателей в ваш магазин или аккаунт
Активная ссылка. Создание пина
Урок 3. Стратегии работы в Pinterest
Трафик. Реклама. Бизнес-аккаунты и аналитика
Урок 4. Оформление аккаунта
Личный аккаунт. Бизнес аккаунт. Ссылки и описание аккаунта. Подтверждение аккаунта, реклама и аналитика.
Урок 5. Виды пинов
Формат пина Текст на пине Видео-пины
Урок 6. Лайфхаки по созданию эффективных пинов
Урок 7. Организация пинов и досок в вашем аккаунте
Доски и разделы Секретные доски Перемещение и удаление пинов
Урок 8. Групповые доски
В чем польза групповых досок Как найти групповые доски Как присоединиться к групповым доскам",https://edu.2b-studio.org/pinterest-2020,https://cloud.mail.ru/public/3rgG/3MzJefpPt
Kinowaw,ТикТоккер | Заработок в интернете | От 100$ ежедневно  TikTok,,,https://cloud.mail.ru/public/3h1L/niejogUZQ
Лилит Восканян,Курс по настройке таргетированной рекламы в Instagram и Facebook (2019),"Как настроить официальную рекламу и:
- получать постоянный поток клиентов
-определить свою ЦА
- создать эффективные рекламные объявления, не сливая бюджет.

Курс состит из 3х уровней. Узнайте о содержании курса из видео!





СОДЕРЖАНИЕ КУРСА:

1-ый УРОВЕНЬ - Начинающий уровень 

Урок 1. Что такое таргетированная реклама? Отличие таргетированной рекламы от контекстной рекламы.
Урок 2. Какие страхи мешают применять инструмент таргетированной рекламы для развития бизнеса? Как с ними бороться?
Урок 3. Что о нас знает Facebook?
Урок 4. Как настроить бизнес профиль в Instagram? Преимущества и недостатки.
Урок 5. Бизнес страница Facebook. Зачем она нужна?
Урок 6. Статистика в Инстаграм. Как ее анализировать?
Урок 7. Как настроить способ оплаты и сколько стоит реклама?
Урок 8. Ошибки при привязке профиля Instagram к бизнес странице Facebook. Как устранить?
Урок 9. Какой контент нельзя рекламировать в Facebook/Instagram?
Урок 10. Что делать, если нет качественных фотографий для рекламы?
Урок 11. Знакомство с рекламным кабинетом Facebook (Ads Manager)
Урок 12. Структура рекламных кампаний
Урок 13. 5 основных факторов успешных рекламных кампаний.
Урок 14. Запуск рекламы из Facebook и Instagram


2- ой УРОВЕНЬ - Средний уровень

Урок 15. Ключевые отличия рекламных кампаний, запущенных из Facebook и Instagram
Урок 16. Как формировать аудитории в рекламном кабинете Facebook?
Урок 17. Какие индивидуализированные аудитории можно создавать?
Урок 18. Что такое похожая аудитория и как ее создать?
Урок 19. Какие интересы указывать при настройке Детального таргетинга?
Урок 20. Как сузить и исключить аудиторию?
Урок 21. Цели рекламных кампаний. Как выбирать?
Урок 22. Обзор различных плейсментов для рекламы
Урок 23. Реклама в Stories. Как запустить?
Урок 24. Бюджет рекламных кампаний
Урок 25. Обзор форматов рекламных объявлений
Урок 26. Как оценить эффективность рекламных кампаний


3-ий УРОВЕНЬ - Продвинутый уровень

Урок 27. 5 секретов для повышения эффективности рекламных кампаний
Урок 28. Разработка рекламных объявлений и креативов под разные ЦА.
Урок 29. Как создать эффективный креатив для ленты и Stories?
Урок 30. Лид-магнит как инструмент увеличения трафика и построения воронок продаж.
Урок 31. Что такое ретаргетинг?
Урок 32. Построение воронок с помощью таргетированной рекламы. Работа с аудиторией.
Урок 33. Реклама с Лид-формой
Урок 34. Пиксель Facebook и Конверсии. Как применить?
Урок 35. Наложение аудиторий
Урок 36. Запуск рекламы в Сториз напрямую через Instagram
Урок 37. Как редактировать рекламные кампании
Урок 38. Шаблон письма для разблокировки рекламного кабинета Facebook",https://shop.lilitvoskanyan.ru/target,https://cloud.mail.ru/public/2pTv/5J3BzRqG8
Василий Дерябин,Квиз. Прибыльная автоворонка,,https://vk.com/quiztraining,"https://cloud.mail.ru/public/2SH3/4oXPuob87
пароль: Rwd4BCmg9Ehe8Lb6Fbu3"
Денис Валерьевич,Boost таргет - курс по таргетированной рекламе Facebook & Instagram (2019),"Для кого обучение?

1) Для начинающих спецов, которые еще НЕ ДЕЛАЮТ 300-500$ на своей услуге;
2) Для полных новичков, которые ХОТЯТ НАУЧИТЬСЯ делать рекламу в Facebook и Instagram и зарабатывать на этом деньги;
3) Для владельцев бизнеса, которые хотят БЫСТРО ЗАПУСТИТЬ рекламу на свой товар/услугу и получить первые результаты.

Эта программа не подойдет тем, кто уже настраивал таргет FB и IG больше 5-ти раз, и хочет сильнее в нем прокачаться.

Обучение сделано на РЕАЛЬНОМ КЕЙСЕ, по примеру работающего проекта!

Структура выстроена по принципу - дать самое нужное, что быстро приведет к первому результату и не перегрузит информацией!

Чему конкретно научитесь?

НАВЫК 1: Коннект с Facebook
- Регистрация в Facebook и создание рекламного аккаунта;
- Знакомство с кабинетом;
- Принцип работы рекламы в Facebook и Instagram;
- Какие результаты ожидать от рекламы;
- Что нужно от клиента.

НАВЫК 2: Подготовка к рекламной кампании РК
- Выбор площадки приема трафика;
- Проработка целевой аудитории (ЦА);
- Создание офферов для рекламы;
- Подготовка креативов;
- Написание продающих текстов.

НАВЫК 3: Настройка рекламы
- Тест и гипотезы;
- Знакомство с целями продвижения;
- Настройка рекламы без сайта (с целью «Генерация лидов» на лид-форму);
- Настройка рекламы на сайт (с целью «Конверсии»);
- Настройка рекламы на Instagram/Telegram (с целью «Трафик»).

НАВЫК 4: Клиенты
- Как найти клиентов;
- На каких условиях договариваться;
- Составление оффера для клиентов.

Формат обучения: готовые записанные видеоуроки",https://skladchik.com/threads/boost-таргет-курс-по-таргету-fb-ig-Денис-Валерьевич.246467/,https://cloud.mail.ru/public/5mDY/3xS7jhZof
Geniusmarketing,"Как открыть с нуля мини SMM-агентство и зарабатывать неприличные деньги, обслуживая малые и средние бизнесы (2019)","Готовы запустить собственный онлайн-бизнес с нуля за 60 дней?

Рынок интернет-продвижения стремительно развивается, и бизнесы вынуждены нанимать интернет-маркетологов или агентства, чтобы те делали им трафик и продажи.
Ни одна компания сегодня не может без SMM.
Но большинство из них не знает, как это работает.
В этот момент появляетесь вы.
Детальный план, как вы запустите свое мини SMM-агентство за 60 дней

Описываете стратегию и выбираете одну из 2-х моделей
Учитесь работать с генерированием трафика
Создаете (копируете у нас) работающие воронки
Получаете заявки и закрываете сделки (по примеру наших скриптов)
Организовываете процесс ведения клиентов на результат
Управляете агентством, отслеживаете показатели
Зарабатываете и чувствуете себя прям очень приятно

ПРОГРАММА КУРСА:

НЕДЕЛЯ 1 Старт SMM-агентства. 
В ЭТОМ МОДУЛЕ МЫ.

Изучаем основные каналы социальных сетей.
Выбираем бизнес-модель.
Выбираем нишу для SMM.
Понимаем весь процесс целостно.
Выбираем название компании/бронируем домен.
Формируем услуги и стоимость.
Создаем сайт для мини-презентации.
Формируем УТП.
Знакомимся со способами генерирования клиентов в бизнес.
НЕДЕЛЯ 2 Мастерство SMM
В ЭТОМ МОДУЛЕ МЫ РАССМОТРИМ

Насколько важно быть специалистом с “полей”, чтобы хорошо предоставлять услуги.
Какие ключевые знания в SMM понадобятся, чтобы эффективно зайти на рынок, не утонув в операционке для первых клиентов.
Какие KPI важно закладывать в работе с менеджерами в команде. Как их контролировать даже удаленно.
Как избежать типичных ошибок (грамматика, инфоповоды, слитый бюджет). Разбор нескольких самых распространенных.
Почему важно делать только то, за что вам заплатили.
НЕДЕЛЯ 3 Тонкий лед. Как правильно искать подрядчиков и не допускать ошибок при ведении клиентов
В ЭТОМ МОДУЛЕ МЫ РАССМОТРИМ

Проблема доверия. На какие типы делятся потенциальные клиенты. Как с ними работать. Как исключить завышенные ожидания и сделать картину мира для клиента максимально реалистичной.
Бриф. Как понять, что действительно нужно клиенту. Разберем 3 базовых шага: Понять собственника. Понять продукт. Понять ЦА.
Точка входа. У вас появился клиент, сделал оплату. Что дальше?
Как удерживать клиента на длительной дистанции? Что конкретно в вашей работе является результатом?
Как правильно искать подрядчиков и не переплачивать.
Как работать с негативом от клиента? Какие шаги предпринимать?
НЕДЕЛЯ 4 Как привлекать клиентов через Facebook/Instagram
В ЭТОМ МОДУЛЕ МЫ РАССМОТРИМ

3 типа воронок для привлечения клиентов в SMM-агенство
2 способа привлекать локальных клиентов.
Как квалифицировать владельца бизнеса еще до 1-го контакта.
Тактики по привлечению “крупных рыб” с высоким чеком.
Как привлекать клиентов через аудит социальных сетей [полная версия].
Как внедрить рекурентные оплаты за ваши услуги (ВАЖНО!).
7 причин, почему клиенты должны покупать ваши услуги.
НЕДЕЛЯ 5 Как привлекать высокие чеки через биржи и freelance
В ЭТОМ МОДУЛЕ МЫ РАССМОТРИМ

Какую биржу фриланса выбрать.
Прибыльная механика поиска клиентов.
Как обойти конкуренцию на каждом проекте.
Почему 60% фрилансеров зарабатывают мало.
Личный бренд на фрилансе: ваш план на 1-й год.
НЕДЕЛЯ 6 Продажи
В ЭТОМ МОДУЛЕ МЫ РАССМОТРИМ

Построение модели личных продаж через телефон и продающие скайп-консультации, на которых конверсия в сделку достигает 80%.
Работа с возражениями по ""петельчатой модели"", или Как закрывать ЛЮБЫЕ возражения в 100% случаев.
Триггеры и шаблоны аргументации высокой стоимости услуг и сокращения цикла сделки в несколько раз.
Как ""устанавливать контакт доверия"" через тотальную оценку клиента и СПИН-продажи, или Как сделать так, чтобы клиент продал сам себе.
НЕДЕЛЯ 7 Автоматизация. Аутсорсинг. Менеджмент. Работа с командой. Юридические вопросы. Контракты
В ЭТОМ МОДУЛЕ МЫ РАССМОТРИМ

Как вывести цикл производства контента и рекламы на автоматизм.
Как не потерять в качестве при личном отсутствии в бизнесе.
Как правильно определить навыки и сильные стороны всех игроков в команде.
Как правильно загружать специалистов и делегировать задачи.
Как избежать “леваков” в команде.
НЕДЕЛЯ 8 Масштабирование. Аналитика. Цифры
В ЭТОМ МОДУЛЕ МЫ РАССМОТРИМ

Какие показатели в бизнесе важно учитывать, когда выручка переходит за 10,000$/мес.
Как удваиваться дальше
Каких сотрудников нужно будет нанять, чтобы “освободить время и руки”.
Создаем стратегию роста вашего мини SMM-агенства в прямом эфире.",https://geniusmarketing.me/smm-agency/,https://cloud.mail.ru/public/hBbc/56VKMpbuw
zennoposter,Качественные живые подписчики для аккаунта вКонтакте,,,"https://cloud.mail.ru/public/96Be/3LXuRqfhL
Пароль: www.infosklad.org"
"Д. Румянцев, А. Терешева, В. Лоцманов",SMM для общепита 2019,,https://smm-food.ru/,https://cloud.mail.ru/public/43aT/5bNjBrBPd
Владислав Терешев,SMM для недвижимости (2019),"Для кого этот курс и чему вы научитесь 

SMM специалист/таргетолог/маркетолог
Научитесь привлекать заявки на покупку недвижимости из соцсетей и станетезарабатывать дополнительно от 120.000 в месяц (удаленно или в офисе)

Агент по недвижимости (риелтор)
Научитесь привлекать целевые заявкина покупку недвижимости с ценой заявки от 300 рублей и стоимостью объектов от 2,5 млн.рублей

Владелец агентства недвижимости/представитель застройщика
Научитесь стабильно получать до 300 целевых заявок в день на покупку недвижимости из социальных сетей (с конверсией до 20% в продажу)

 Программа курса:
Модуль 1 Подготовка Facebook и Instagram к продвижению. Как создавать личные и бизнес страницы для эффективной настройки рекламы
Модуль 2 Подготовка к получению заявок
Модуль 3 Ваша целевая аудитория (аватары, персонажи): как понять, кто ваша ЦА и где в соцсетях искать тех, кто хочет купить недвижимость.
Модуль 4 Facebook для недвижимости
Модуль 5 Instagram для недвижимости
Модуль 6 Продающий копирайтинг для недвижимости
Модуль 7 Продающий дизайн для рекламных объявлений в недвижимости
Модуль 8 Посадочные страницы. Куда вести трафик.
Модуль 9 Аналитика рекламы и зоны ответственности
ВИП. Модуль 10. Как продавать свои услуги и где искать клиентов. Пошаговая схема.",https://liontarget.online/,https://cloud.mail.ru/public/2jMV/5c5ubEfhD
Евгений Вергус,Продвинутый партнерский маркетинг (2019),"Блок 1 Блогосфера
1.1  Блог
1.2  Социальные сети
1.3  Видеохостинг Youtube
1.4  Монетизация блога
1.5  Бонусные уроки

Блок 2 Основы партнерского маркетинга
2.1 Партнерский маркетинг (быстрый старт)
2.2 Привлечение трафика (бесплатные и платные способы)
2.3 Высокоцелевой трафик

Блок 3 Продвинутый партнерский маркетинг
3.1 Целевая аудитория
3.2 Продвинутые инструменты
3.3 Источники трафика:
- сервисы рассылок
  - таргетированная реклама
- ретаргетинг",https://sovetywebmastera.ru/video/ppm/#opisanie,https://cloud.mail.ru/public/5PA6/v1uYPGY4A
Влад Корнеев,Мощный поток целевых клиентов из Facebook и Instagram,,http://protargeting.team/,https://cloud.mail.ru/public/55L2/EawPc5A6i
Катя Бойцова,Самый нашумевший курс по блогингу от @boyechik (2020),,https://boyechik.com/online_kurs,https://cloud.mail.ru/public/4GrF/2MULFSLFQ
Highlights,SMM-специалист (2018),"Обучаем продвижению в социальных сетях и как на этом хорошо зарабатывать, из любой точки мира!

Подробный план занятий

Блок 1. Введение.
- Знакомство с курсом. Общие правила.
- Что такое СММ. Зачем нужно? Что дает?
- Как выбрать нишу / что продвигать в ходе курса?
- Анализ конкурентов. Зачем он нужен? Как выбрать конкурента? Как сделать анализ?

Блок 2. ЦА и Аватары
- Что такое ЦА, зачем ее изучать?
- Как определить свою ЦА? Как описать ЦА?
- Что такое Аватар клиента и зачем он нужен?
- Что такое Боли клиента, как их определить?
- Как использовать боли / как написать УТП.

Блок 3. Контент.
- Что такое контент и почему он важен?
- Типы контента и золотое правило контента.
- Какой контент использовать для ВК, ИГ, ФБ. В какое время постить? Какая частота постинга оптимальна?
- Автопостинг, штатные и програмные варианты.
- Контент-план для блога.
- Контент-план для магазина.
- Контент-план для паблика.

Блок 4. Инстаграмм.
- Особенности соц. сети.
- Описание аккаунта + аватар, как правильно выбрать/описать
- Контент для ленты.
- Взаимодействие с фотографами/видеографами. На что обратить внимание, как построить работу, что бы получился хороший контент.
- Контент для сториз + прямые эфиры/парные прямые эфиры.
- Продвижение: покупка прокси
- Продвижение: настройка хаммера
- Продвижение: взаимодействие с блогерами и пабликами + шаблон письма

Блок 5. Facebook
- Особенности соц. сети
- Типы аккаунтов в ФБ.
- Оформление личного аккаунта.
- Френдинг вручную на личную страницу.
- Оформление бизнес-страницы
- Сторителинг
- Взаимный пиар: коментинг, обмен постами, гостевой постинг

Блок 6. Вконтакте
- Особенности соц. сети
- Типы аккаунтов в ВК, какой выбрать и для чего.
- Оформление группы ВК
- Кнопка - заявка
- Приветственное сообщение в группе (под новостями)
- Приветственное сообщение в ЛС
- Биржи блогеров/пабликов

Блок 7. Таргетинг
- Особенности этого вида продвижения
- Составление УТП
- Подбор картинки
- Базовая настройка ИГ
- Базовая настройка ВК
- Базовая настройка ФБ.

Блок 8. Продажи
- Что лучше: на себя или на дядю?
- Особенности удаленной работы
- Составление резюме / портфолио
- Прохождение удаленного собеседования / переговоры с клиентом
- Составление пакета услуг, ценообразование
- Биржи фриланса


ЧТО ВЫ БУДЕТЕ УМЕТЬ!

+ Продвигать товары и услуги в социальных сетях: Vkontakte, Instagram, Facebook
+ Настраивать таргетированную рекламу эффективнее 97% рекламщиков.
+ Выявлять целевую аудиторию и цеплять ее правильным контентом.
+ Создавать бомбический визуальный, текстовый и видео контент, писать контент-планы
+ Узнаете все необходимые сервисы и ресурсы, чтобы тратить на работу всего пару часов в день
+Находить заказчиков и продавать свои услуги

Уже в процессе обучения вы создадите портфолио SMM-Специалиста, заработаете первые деньги (по опыту 30-120 тыс рублей)",https://vk.com/hl__smm_main,https://cloud.mail.ru/public/52Fa/roKyZdadC
,,,http://akula.bz/knkm2,https://drive.google.com/drive/u/0/folders/1B0EjhKZ8ju_35DouEW0KwKv0YScVd-X2
Алексей Князев,Cамый эффективный курс по настройке таргетированной рекламы 20-ый поток (Выжимка курса) (2018),"Выжимка по Таргетингу. Материал очень полезный и больше рассчитан для новичков.

Для опытных - отличная возможность повторить, и, возможно закрыть некоторые пробелы, ибо помимо таргета затрагиваются такие разделы, как дизайн и копирайтинг, что очень поможет набить себе цену на рынке.

Из основ вы узнаете:
• Как найти первых клиентов, если у вас пока нет кейсов и репутации?
• Ценообразование. Почему у тех, кто берет за настройку в несколько раз дороже, чем вы, БОЛЬШЕ заказчиков?
• Настройка таргетированной рекламы - стабильный заработок. Вы узнаете, как превратить случайные заказы в непрерывный  поток клиентов.
• Как провести масштабный захватывающий конкурс в Instagram, который принесет не только популярность, но и заказы?
• Фишки таргетированной рекламы.


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.

https://cloud.mail.ru/public/2ZpG/3RCPQgonn",,https://cloud.mail.ru/public/2ZpG/3RCPQgonn
Андрей Мизев,Таргет движуха по настройке рекламы в Инстаграм и Фейсбук Тариф ПРО (2019),"6 НЕДЕЛЬ + 1 ДОП. НЕДЕЛЯ ЭКСКЛЮЗИВНОГО КОНТЕНТА, ОСНОВАННОГО НА ЛИЧНОЙ ПРАКТИКЕ И ОПЫТЕ АМЕРИКАНСКИХ КОЛЛЕГ

Содержание

БЛОК 1
БАЗОВАЯ ПОДГОТОВКА И ВВОД В РЕКЛАМУ
Подготовка рекламного кабинета к настройке рекламы и полный разбор алгоритма Facebook

БЛОК 2
ПОДГОТОВКА ПРОДАЮЩЕЙ ПЛОЩАДКИ
Готовим ваши продающие площадки к приему мощного трафика, чтобы снизить стоимость лидов минимум в 2 раза и увеличить конверсию на 30%

БЛОК 3
СОЗДАНИЕ КРЕАТИВОВ ДЛЯ РЕКЛАМЫ
Секреты создания рекламных объявлений, которые взорвут ваши ROI и понизят стоимость клика до минимума

БЛОК 4
ЗАПУСК РЕКЛАМНОЙ КАМПАНИИ
Начинаем настраивать рекламные кампании и разбираться со всеми тонкостями: пиксель FB, сплит-тестирование, поведенческий таргетинг и все, что позволить вам делать нереальные вещи в рекламе

БЛОК 5
МАСШТАБИРОВАНИЕ РЕКЛАМНЫХ КАМПАНИЙ
Секретные способы масштабирования рекламных кампаний без повышения стоимости лида. Увеличиваем потенциал вашего дохода в несколько раз

БЛОК 6
ОПТИМИЗАЦИЯ РЕКЛАМНЫХ КАМПАНИЙ
Снижаем стоимость лида на 30-40% и увеличиваем ROI на 300% за счет ремаркетинга и проверенных схем

БЛОК 7
ПОЛНАЯ АВТОМАТИЗАЦИЯ РЕКЛАМЫ
Ваши рекламные сами будут повышать или понижать рекламный бюджет, включаться или выключаться. Т.е. будут работать автоматически на ваш максимальный результат.

БЛОК 8
ГЛУБОКАЯ АНАЛИТИКА И ДОКРУТКА РЕКЛАМНЫХ КАМПАНИЙ
Глубоко анализируем полученную статистику для выявления дыр и рекламных кампаний, которые впустую ""съедают"" ваши деньги. Докручиваем, чтобы кампании работали всегда в плюс

БЛОК 9 (ТОЛЬКО ДЛЯ ТАРИФОВ ПРО И VIP)
ПРОДАЖИ ЧЕРЕЗ МЕССЕНДЖЕРЫ И ЧАТ-БОТЫ FACEBOOK
Что такое чат-боты Facebook и как правильно их настроить для онлайн и оффлайн бизнеса, чтобы все работало на автомате.

БЛОК 10 (ТОЛЬКО ДЛЯ ТАРИФОВ ПРО И VIP)
КАК ЛЕГКО ПРОДАВАТЬ УСЛУГИ ТАРГЕТОЛОГА НА СОТНИ ТЫСЯЧ В МЕСЯЦ
Этот блок для тех, кто планирует работать с клиентами и брать их на постоянное продвижение. Система, которая выстроит очередь клиентов на ваши услуги

КРУТЫЕ БОНУСЫ(для тарифов Про и Вип)
МАСТЕР-КЛАСС
Как генерировать тысячи заявок онлайн-школам
МАСТЕР-КЛАСС
Как генерировать заявки в сетевой бизнес
МАСТЕР-КЛАСС
Как увеличить активность в 4 раза в аккаунте инстаграм
МАСТЕР-КЛАСС
Как получать от 10 обращений в WhatsApp любому бизнесу
МАСТЕР-КЛАСС
Как продвигать личный бренд с помощью таргета IG
МАСТЕР-КЛАСС
Пиксель Facebook от А до Я",http://insta4sales.com/targetboom,https://yadi.sk/d/X4Etxo3Ie9p2ZQ
