author,name,desc,detail,dwnld
Мария Солодар,"Автоматизированные Воронки Продаж (2019)







Вы мечтаете автоматизировать все процессы в Вашем интернет-бизнесе, чтобы быть свободным от рутинных дел, больше путешествовать и проводить время с близкими людьми, но вместо этого:

Вы делаете все своими руками, и стоит Вам оставить без надсмотра хоть одну задачу, как все останавливается.

Ваши менеджеры получают хорошую зарплату, но совсем не хотят нести ответственность и Вам приходится их постоянно контролировать.

Нет стабильного потока клиентов, и Вы не уверены, что Ваш бизнес еще будет работать и приносить доход завтра.

Вы достигли финансового потолка и не знаете, как его преодолеть.

Повышение бюджетов на рекламу уже не приносят обещанную прибыль.

Вы отправляете тысячи писем, создаете email рассылки одна за одной, но новые клиенты не появляются.

Программа онлайн-интенсива

Как грамотно позиционировать себя и свой бизнес
Определение целевой аудитории, их болей и создание аватара
Разработка линейки продуктов и формирование ценовой политики
Создание воронки продаж. Что такое апселы, кросселы, даунселлы и как их использовать
Трафик-менеджмент: привлечение максимального количества потенциальных покупателей при минимальных расходах
Как зацепить и прогреть клиента, и заставить его покупать у Вас опять и опять
Автоматизация продаж в интернет-бизнесе и оптимизация расходов
Как составить email стратегию
Как создать ценность своей email рассылкой и таким образом получать новых покупателей
Вы будете не просто знать, а и успешно реализовывать на практике,после участия в интенсиве:
Как самостоятельно построить и запустить воронку продаж
С помощью прописанных алгоритмов и чек-листов полностью автоматизировать свой бизнес
Как зарабатывать больше денег, при таких же инвестициях
Почему Вам стоит посетить 3-дневный онлайн-интенсив
""Воронка продаж онлайн: увеличиваем конверсию и оптимизируем доход в интернет-бизнесе""

Вы получите поток новых клиентов, и как следствие увеличите прибыльУ Вас появятся инструменты монетизации, оптимизации и масштабирования, позволяющие перевести уже существующий бизнес на качественно новый уровень

Вы создадите автоматизированную воронку продаж, сэкономите время и перестанете делать все своими рукамиВы получите свежие идеи для реализации воронки, а также последние разработки зарубежных интернет-предпринимателей с конференции Traffic & Conversion Summit 2016

Подробнее:

Скрытый контент для авторизованных пользователей.
https://pr.mariyasolodar.com/avtovoronka-prodazh-aw/


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.
https://cloud.mail.ru/public/31qe/33uouZcxd",,https://pr.mariyasolodar.com/avtovoronka-prodazh-aw/,https://cloud.mail.ru/public/31qe/33uouZcxd
Анастасия Романова,Etsy Handmade. Открытие магазина (2020),"Создай собственный магазин на зарубежной платформе и зарабатывай больше уже через две недели.
Получай достойную награду за свой труд и дари радость клиентам!

Познакомишься с площадкой ETSY;
Проведёшь анализ ниши и конкурентов;
Откроешь свой магазин;
Подготовишь товары к публикации;
Откроешь счёт в PayPal, либо счет у посредника (актуально для стран СНГ);
Сформируешь шаблоны доставки;
Создашь описание магазина;
Узнаешь о ценообразовании и наценке;
Получишь дальнейшее представление о развитии магазина

На этом этапе тебя ожидает: 25 уроков с текстовым, фото и видео сопровождением. В урока есть точные пошаговые инструкции, которые сильно облегчат тебе работу, ты сможешь разобраться с площадкой даже если ты абсолютно не знаешь английский!

Автор активно продает хендмейд (свечи) на Etsy/Amazon/Ebay/Wildberries",https://www.marketinghandmade.ru/etsyhandmade,https://cloud.mail.ru/public/32Rt/2aYFcChiv
Александр Швыряев,Дорвейная Движуха 2. Пакет PRO (2019),"Дорвейная Движуха 2 - второй поток авторского тренинга, от легендарного ежа.

В первом потоке приняло участие более 70 человек, а проходил он около 2х месяцев.

Более года я не проводил никаких платных тренингов.

Более года, люди писали мне в личку, спрашивали можно ли запрыгнуть в ушедший поезд, ждали от меня второго потока, я же все откладывал в дальний ящик...

Точнее я работал и сам пилил дорвеи.

Люди проходящие данный тренинг делятся на 2 типа:
Полные новички, пришедшие узнать, что такое дорвеи и как с них заработать себе денег.

Не новички, те, кто так или иначе знаком с данным ремеслом, пробовал и не получилось или же наоборот, получилось, но хочет улучшить свои результаты.

В этот раз я решил не смешивать их в одну кучу и сделать 2 основных тарифа, Standart - для новичков и PRO - для экспертов и тех, кто стремится ими стать.

А еще в качестве эксперимента я добавил личный формат обучения. Естественно с ограничением на количество участников.







Включает в себя:

Основновной поток Дорвейная Движуха 2 [Standart]

Расширенный блок масштабирование [PRO]

Расширенный блок автоматизация [PRO]

Доступ к тенингу Социальный тираннозавр [PRO]

Доступ к первому потоку Дорвейная Движуха

Поддержка на форуме

Поддержка в телеграмм чате

Контроль блогов

Проверка домашек

Приоритетная поддержка

Коррекция Ваших результатов

Для кого?

Для тех, кто уже имеет представление о том, что такое дорвеи, хочет улучшить свои результаты, узнать что то новое. Сюда включен расширенный блок автоматизации и масштабирование. Для тех, кто понимает, что дорвеи - это в первую очередь масштаб и что бы зарабатывать деньги, нужно вкладывать деньги.",https://vk.com/@hedgehogmoney-dorveinaya-dvizhuha-2-trafik-dikogo-zapada?m=1,https://cloud.mail.ru/public/3fu2/3bRcfkFzC
Галина Мельникова,Резюме на миллион. Выжимка курса (2019),"Монетизируем свои крутейшие навыки, с помощью нашей новой выжимки ""Резюме на миллион""

В выжимке полезная информция о том, как правильно составить резюме, чтобы заказчик не смог отказаться от такого полезного и ценного человека как Ты, мой дорогой друг.

Остаётся только изучить, применить и заработать.",https://melnikovaproject.com/workbook,https://cloud.mail.ru/public/iKi1/4mp7hHPjV
Александр Чипижко,Мини-запуски (2020),"Давай еще раз, что это такое и зачем.

Мини-запуски — технология продаж твоих тренингов и курсов через группу Вконтакте с минимальными усилиями.
Разработанная лысым бро 
	
	
		
		
	


	




 Александром Чипижко.

В чем фишка мини-запусков?
1) Минимальный бюджет, мой крайний мини-запуск заработал 284 340р чистыми, при вложениях в 17 294р на рекламу

2) Минимальные усилия. Всего 5-7 дней контента и 3 дня продаж.
За 10 дней ты делаешь запуск, включая прогрев и продажи.
Можно уложиться и в неделю. И никаких вебинаров и трансляций.

3) О да детка, никаких вебинаров. Я сделал всё, для того чтобы технология мини-запусков работала без онлайн-трансляций и вебинаров. Мы продаем через текст.

4) Четкая и продуманная схема. Нам не надо усложнять и делать кучу усилий для прогрева, потом давать рекламу на холодную аудиторию, потом думать, как заставить купить тех, кто не посмотрел вебинар...

Всё очень просто и работает как автомат Калашникова.

---

5) Никаких нервов и мыслей ""я никчемный и умру в нищете"", маленькие бюджеты и короткий цикл запуска не вгоняет тебя в депрессию. Ты четко видишь результат от своих усилий.

6) Мы продаем маленькие продукты, в записи, решающие конкретную проблему клиента.В записи! Это ключевое.

После продаж нам не надо ничего вести, мы выдаем готовый продукт.
Как хлеб в магазине.

Т.е. не будет такого, что ты ушатанный в хлам после запуска, на кофеине и энергетиках отмокаешь в ванной, весь в слезах, и тебе надо еще вести тренинг. Заработал деньжат? будь добр отрабатывай.

В мини-запусках всё просто. Сделали продукт -> продали -> кайфуем.

7) Делая большие запуски мы ограниченны 5-6 запусками в год, 1 запуском в 2-3 месяца.

Мы постоянно перегреваем и выжигаем нашу аудиторию.

Мини-запуски ты можешь делать 3-4 раза в месяц, не выжигая своих подписчиков. Это очень круто.

---

8) Сноуболлинг и масштабирование.

1. Октябрь - 32 934 чистый заработок, 5 980р трата на рекламу
2. Октябрь - 52 829 чистыми, 8 572 рубля реклама
3. Ноябрь - 169 000р чистыми, 13 370р реклама
4. Декабрь - 113 442р чистыми, 7 250р реклама (праздники 
	
	
		
		
	


	




)
5. Январь - 284 340р !!! чистыми, 17 294р реклама

Итого за 5 запусков за 4 месяца - 652 545 рублей чистыми.

Благодаря очень крутой методике мы растем как снежный ком.
Продавая с каждым запуском на всё большие и большие цифры.

---

Просто представь.

Ты придумал какую-то крутую идею.
Но, она слишком маленькая для большого тренинга.

И... она ушла в кладовку, там запылилась и испортилась.

А идея она как свежий хлеб, должна продаваться горячей.

Но, с помощью технологии мини-запусков, ты быстро запаковываешь её в продукт и делаешь запуск.

Запуск прошел... и ... никому ничего не надо потом рассказывать, вести месячный тренинг и выдавать тонну материала.

А еще на следующей неделе мы можем сделать новый запуск.
И ещё... и ещё...

Без нервных срывов.

Изи-изи.

---

Что ты получишь? и что я предлагаю?
Я продаю очень крутой видео урок на 1 час 37 минут.
Сплошной контент.

---

Так, Саня... а как купить эту чудо бомбу?
И сколько она стоит?

Если бы я был очень алчным чуваком, я бы продавал эту технологию за 18 900 рублей.

И поверь, она того стоит. Она тебя озолотит и сбережет твои нервы.
Больше никаких слез.

Но... я хочу быть новатором, меняющим мышление людей и рынок.

Мой мастер-класс стоит 1890 рублей.
Да, это не опечатка, чуть меньше, чем 2 тысячи рублей.

Одна тысяча восемьсот девяносто рублей и ноль ноль копеек.



===== Внимание!!!
Этот мастер-класс по Мини-запускам будет продаваться всего 3 дня.

3 февраля, 4 февраля и 5 февраля.

===== Потом возможности купить его больше не будет!!!
Это единственное окошко, когда его можно будет купить.

Всего 3 дня.

---

А теперь к сладкому.

У меня к основному урок на 1 час 37 минут есть бонусное видео.

Бонусное видео длится 50 минут и раскрывает дополнительные возможности по монетизации, новые фишки по мини-запускам, а так же, ответы на вопросы для тех, кто уже смотрел тренинг.

Моя закрытая фокус-группа прошла тренинг, оставила отзыв и задала несколько вопросов. На них я ответил.

Т.е. бонус закрывает частые вопросы после просмотра урока ""мини-запуски"".

---

Как получить бонус?
1) Купить мастер-класс ""Мини-запуски

2) Посмотреть его прям сразу же

3) Сделать репост этого поста на свою страничку Вконтакте, и написать отзыв об этом мастер классе. Пиши честно.

Т.е. твой репост должен содержать отзыв о мастер-классе.

4) Написать свой отзыв под этим постом. Просто напиши свой отзыв в комментариях.

И мой супер-бот пришлет тебе бонусный урок по мини-запускам.

Он проверит:
Оплату, наличие репоста на твоей странице (она не должна быть закрыта), и наличие отзыва под этим постом.

Есть все три условия? = тук тук, бонусный урок уже тебя в личке.

---------------

Финалочка.

Да да, это реально революция, которая в ближайшее время изменит рынок инфобиза.

И я безумно рад, что я её начал и возглавил.

Если ты продаешь свои курсы, тренинги, семинары и учишь людей, через боль, кровь и слезы...

Задумайся. Ты точно что-то делаешь не так.",https://vk.com/boldbro?w=wall-152668434_25801,https://cloud.mail.ru/public/Axok/et2MneX4t
"Александр Чипижко, Сергей Краснов",Как делать запуски на миллионы (2020),"01. Разберем ошибки

Мы сделали план по которому с тобой пойдем:
Старые устоявшиеся шаблоны, ""правила"" и т.п. мы вынесем молотом из головы и покажем, что в запусках можно делать многое и даже неправильно.
Разберем основные ошибки которые мы часто встречаем, ошибки с: выбором продукта на старте, выбором стоимости продукта, выбором схемы продажи, выбором инструмента продаж, выбором объема курса, выбором соц. сети под запуск и т.д.
Да я думаю ты и сам прекрасно понимаешь какое количество ошибок можно совершить без опыта.
Мы эти ошибки совершили и не раз, теперь мы точно знаем не как сделать круто или драйвово, а как точно делать нельзя.

02. Личная страница и паблик

Почистим и укомплектуем личные страницы, уберем весь хлам который там может находиться, напишем ключевые посты которые будут конвертировать посетителей твоей личной страницы в будущих клиентов.
После изучения таких постов, будущие клиенты будут тебе писать в личку — Вау, круто написал, классный опыт, как воспользоваться твоей услугой. Или как оплатить твой продукт?

03. Легко-продаваемая программа

На этом занятии мы с тобой разберем примеры продуктов.
Это разные типы продуктов, какие то продаются на старте для создания отношений с клиентом, какие то продаются как знакомство, на каких то мы зарабатываем.
А какие то типы продуктов и во все становятся цикличными и ежемесячно приносят тебе деньги на кошельки.
Мы по интеллект-картам и шаблонами проработаем твою программу, сделаем ее актуальной, результативной для твоего клиента.
После такой проработки у тебя появится максимальная уверенность в своей программе, уверенность в продаже.
После этого модуля мои ребята такие как Антон Сорс продают максимально уверенно продукты стоимость в 100 000 рублей за штуку.
Сделаем с тобой правильные обещания которые не загоняют автора в угол и при этом свободно продаются в любом формате без излишней экспрессии и впаривания.
Разделим твой продукт на несколько пакетов чтоб охватить максимальное число участников и каждому дать то, что ему больше подходит в твоем контенте и программе.

04. Тренды и спрос

Прежде чем что-то продавать нужно разобраться в том, есть ли спрос на рынке на это или нет.
Это ошибку совершают все новички, сразу упарываются над созданием программы, собирают вебинар, а потом оказывается это никому не нужно.
Мы разберемся с тем что сейчас актуально на рынке, где крутятся деньги и в каком формате круто подать программу чтоб это «зашло» на рынке.

05. Текст, посты и рок н ролл

Все что есть в нашей комнате, вокруг нас, все продается через текст, через сайты, посты, видео, но везде используется текст.
На этом занятии мы разберем варианты постов, напишем посты, сделаем это креативно.
Напишем подводки к своим продуктам и продажам, сможем вовлекать своими постами читателей в наш проект.
Сможем включать потребность в наших продуктах, вызывать интерес. эмоции.
Будем продавать текстами.

06. Реклама и стратегия запуска

Разберем схему запуска, рекламную схему.
Узнаешь куда настраивать рекламные кампании, как писать круто интригующий пост под рекламу.
Разберемся с тем как возвращать участников и не отпускать от нашего проекта.
Настроишь рекламную кампанию даже если ты еще не видел рекламный кабинет Вконтакте.
Поделимся своими крутыми инструментами такими, которые помогут тебе качать узнаваемость среди топовых ребят, качать
свой паблик.
Саша поделиться своим опытом, как он качнул паблик.

07. Префрейм он же разогрев

Научишься управлять осознанностью своей аудитории, вдохновлять даже бесплатным контентом, постами.
Сделаем с тобой продуктивный закрытый паблик в котором через посты будет происходить магия с твоими участниками.
Ты прям на глазах будешь видеть как аудитория становится осознанной, вовлекается в процесс, активничает.
В этом паблике ты создашь инерцию которая будет двигать твоего участника от просто чтения постов к мыслям о покупке твоей программы.

08. Продажи

Мы покажем тебе оптимальную схему продаж в запусках.
Передадим три инструмента продаж через лайвы, посты или точечные скайп-продажи.
Ты выберешь для себя комфортную и через нее сделаешь свой запуск и продажи продукта.
Разберем мощную схему продаж по Краснову через 4-х дневный интенсив, я отдам тебе эту схему, это крутая штука где расписано полностью все, что нужно делать в эти 4 дня, с чего начать, что говорить, что продавать, как продавать и т.д.
Все мои клиенты увидев карту навсегда забывают за вопрос - что делать на вебинаре с чего начать и как продавать
Подключим прием платежей, дополнительные инструменты.
Передадим схему по допродажам тем твоим клиентам которые, еще думают.",http://sekta.krasnoff.pro/,https://cloud.mail.ru/public/2xEt/4i3Rqt54H
,"Как быстро начать покупать и продавать на аукционе Ebay

""Аукцион Ebay: Профессиональные навыки за один день"" - это видео курс, в котором шаг за шагом, от А до Я показаны все основные моменты купли и продажи на аукционе eBay.


Вот часть того, что Вы узнаете из видео курса:
Какую карту какого банка лучше выбрать ;

Как правильно зарегистрировать eBay аккаунт ;

Что делать, в случае если eBay или PayPal отказываются принимать вашу кредитную карту ;

Как зарегистрировать PayPal аккаунт ;

Как склеить eBay и PayPal аккаунты между собой ;

Интерфейс аукциона eBay ;

Как ставить ставки и как покупать товар ;

Что стоит покупать на аукционе eBay ;

Как искать товар, несколько различных способов ;

Как правильно оценить товар и продавца, чтобы не остаться у разбитого корыта ;

Как гарантированно выиграть понравившийся товар, беспроигрышные варианты ;

Как отменить сделанную ставку и все нюансы отмены ставок;

Как платить за выигранный лот ;

Всё о доставке Вашего товара, от местонахождения до предъявление претензий продавцу в случае
недовольства купленным товаром ;

Всё о таможне ;

Как уговорить продавца выслать Вам товар, если он не Worldwide, то есть не пересылает товар в Россию ;

Как зарегистрировать аккаунт продавца ;

Какого посредника лучше выбрать, и нужен ли он вообще ;

Что продавать ;

Как правильно выставить лот на продажу ;

Как расчитать стоимость почтового отправления ;

Как правильно сделать фотографии Вашего товара ;

Как правильно составить текст-продавец Вашего товара ;

Как оформить форму листинга Вашего товара ;

Что делать в случае претензий недовольных клиентов (и такое бывает) ;

Как принимать платежи ;

Какими денежными переводами лучше воспользоваться, чтобы не вызвать подозрений об обмане у потенциальных покупателей ;

Как отправлять товар и как рассчитывать плату за отправку ;

Каким программным обеспечение можно воспользоваться для наиболее удобной работы и дальнейшей автоматизации работы ;

Несколько секретов успешных продаж ;

Что делать, в случае если eBay вдруг заблокировал Ваш аккаунт ;

И многое многое другое...

И всё это Вы увидите наглядно в видеоформате на экранах своего компьютера, шаг за шагом, трудности и ошибки тут исключены.


Подробнее:

Скрытый контент для авторизованных пользователей.
https://skladchik.com/threads/Как-быстро-начать-покупать-и-продавать-на-аукционе-ebay.25219/



Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.

https://mega.co.nz/#!ZEE0HaZK!U7pvqzJ1qRpjwjc9va8zrSvQYExHcERgAkUNfJsWYW8



			Пароль: TBLFSV13218
		
Нажмите для раскрытия...",,https://skladchik.com/threads/Как-быстро-начать-покупать-и-продавать-на-аукционе-ebay.25219/,"https://mega.co.nz/#!ZEE0HaZK!U7pvqzJ1qRpjwjc9va8zrSvQYExHcERgAkUNfJsWYW8



			Пароль: TBLFSV13218
		
Нажмите для раскрытия..."
Аринина,Реселлер-крутыш (2018),"Как с помощью реселлинга получать тонны подписчиков бесплатно!
Да-да, тонны подписчиков, не вложив ни копейки в рекламу!

Бизнес-система “Реселлер-крутыш”

Готовый комплект реселлера, который приносит 10 497 рублей в день и формирование БЕСПЛАТНОЙ базы ГОРЯЧИХ клиентов, готовых покупать снова и снова.

Вы получите готовую проверенную систему, которая работает в автоматическом режиме и приносит вам деньги каждый день!

Просто скопировал и вставил!
Работает на автомате!
Доступно для новичков!
Итак, как это работает?

Вам возможно известно что, чтобы зарабатывать в Интернете, вам нужно что-то продать: товары или услуги. Деньги вы получаете именно за продажу чего-либо. Можно продавать партнерские продукты, но минус в том, что тогда вы не сможете использовать самый мощнейший и бесплатный источник трафика - партнерский трафик.

Что это за зверь, партнерский трафик?

Если вы являетесь продавцом (не обязательно автором) классного товара, который разлетается, как горячие пирожки, то ваш продукт захотят продавать другие партнеры за комиссионные. Теперь представьте, что десятки активных партнеров начинают пиарить ваш продукт, вы получаете сотни продаж. НЕ вложив ни копейки в рекламу!

А кроме продаж вы получаете горячих подписчиков. Ведь все люди, которые купили ваш товар автоматически оказываются в вашей базе. А далее вы можете продолжать монетизировать свою базу, т.е. делать новые предложения вашим подписчикам.

Что может быть круче? Продажи, прибыль, база подписчиков - все это без вложений в рекламу!

Но тут встает 3 главных проблемы новичков:

что продавать, если нет товара, да и услуги ты оказывать никакие не умеешь.
как продавать, если ты не умеешь создавать сайты. Это для тебя кажется все сложным и долгим, а хочется ведь по-быстрее ощутить приятных шелест купюр в своем кармане.
как привлекать активных партнеров. Ведь для того , чтобы эта схема сработала, нужно знать что и как сказать партнеру, чтоб он согласился пиарить твой продукт.
Неужели нет выхода?!
Выход есть - это получить бизнес-систему “Реселлер-крутыш” , в которую уже входит все, что нужно для запуска реселл-бизнеса!",http://krutish.sellresell.ru/,"https://cloud.mail.ru/public/GBdi/BegzpbiYZ 
Пароль: QDvm2MZp9ZUwc2A"
"Ярослав Федорюк, Александра Плотникова",Старт инфобизнеса. Как дойти до миллионных запусков (2020),"СЕРИЯ ВЕБИНАРОВ ПО ЗАПУСКАМ ОНЛАЙН-ШКОЛ
26-29 ФЕВРАЛЯ
Посмотри вокруг - сколько у людей болей и проблем.
И если они до сих пор не решили их самостоятельно, не решили не смотря на обилие тренингов - значит, у тебя есть определённые возможности.

- Возможность зарабатывать, помогая людям.
- Возможность делать это в кайф, реализуя свои таланты.
- Возможность жить свободно.

Эти возможности ты можешь получить в бизнесе на информации.

Что нужно для организации подобного бизнеса?

Если ты уже начал изучать этот вопрос, то скорее всего столкнулся с обилием противоречивой информации. Иногда создаётся ощущение, что все утаивают какой-то секрет, тебе пока недоступный.

Как новичку не утонуть в этом море информации?
Где получить достоверный и глубокий источник информации?
И самое важное - где получить самый актуальный источник информации без лишнего бла-бла?

Ты можешь получить такой источник на серии вебинаров, посвящённых старту и стратегии инфобиза от практиков.

Практики - это я (Яр) и Саша Плотникова. Мы за полгода запустили 4 сотни учеников на общую сумму $1 млн долларов. Поэтому наш опыт полезно будет послушать.

Тут будет всё, что нужно знать новичку.

Мероприятие продлится 4 дня, а именно:

26 февраля, выступит Яр
Тема «Структура инфобизнеса»

Разберём вопросы:
- С чего начать новичку?
- Какие могут быть подводные камни или ошибки?
- Кому показан/противопоказан инфобиз?
- Как преодолеть ступор?
- С какой темой заходить к ЦА?
- Какой у меня был путь в инфобизе? Каким бы путём пошёл я сейчас, будучи новичком?
- Как бы я сделал запуск, если бы у меня сейчас был ноль в кармане?
- Разберём парочку работающих схем запусков.
- Расскажу о простых двухтактных запусках.
- В каких нишах подходят запуски?
- Какие темы заходят для запусков?
- Ты узнаешь про лучший формат первого продукта.
- Как найти востребованную боль клиента?
- Как сформировать свой продукт?

27 февраля, выступит Саша Плотникова
Тема «Автогеймификация»

Разберём вопросы:
- Критические ошибки в геймификации: почему не взлетают геймифицированные марафоны?
- Магия автоматизации для приёма оплат: когда вы просто слышите ""пилик"" в телефоне и не дёргаетесь.
- Вебинары Вконтакте: преимущества и подводные камни. Особенности технической реализации и геймификация ПРЯМО на вебинаре.
- Как сделать презентацию для эфира, чтобы это выглядело фирмово?
- Как заставить подписчиков делать то, что вы хотите? Магия геймификации в разрезе целевых действий.
- Технические плюшечки автосообщений и рассылок. Автоматическая выдача бонусов за 1 минуту.

28 февраля, выступит Ирина Муравьёва
Тема «Актуальные юридические аспекты в онлайн-школах»

Разберём вопросы:
- Зачем нужно партнерское соглашение между экспертом и продюсером?
- Эксперт уходит с проекта. Как защитить свои вложенные деньги и оставить за собой авторские права?
- Авторское право - чем опасно работать с фрилансерами?
- Расскажет про авторское право на контент.
- Сливы и складчины. Как бороться с пиратами?
- Нужно ли оформлять ИП?
- Про налоги в онлайн-образовании.

29 февраля, выступит Яр
Тема «Взаимоотношения эксперта и продюсера»

Разберём вопросы:
- Как выбирать эксперта-продюсера?
- Как выстроить правильные отношение с продюсером/с экспертом?
- Как распределять обязанности?
- Как распределять доли?
- Как обезопасить себя от мошенничества при дележе денег?
- Нужно ли продюсеру брать предоплату?
-Длительность 1-2 часа.

Повторов не будет.
Участие бесплатное.
Записей в свободном доступе не будет.

Можно купить за 991 рублей, кто не хочет приходить на живые эфиры.

Лучше прийти, послушать и сразу начать делать правильные шаги, не теряя времени на изучение бесполезной инфы.

PS Мы подобные вебчики проводим оооочень редко и только по знатным случаям.",https://vk.com/wall-165645492_20724,https://cloud.mail.ru/public/4XeB/5kCWufoy2
,"Обучение работе с ZennoPoster в формате видео-уроков + индивидуального обучения

Видеоуроки состоящие из теории и практики.
Изначально планировалось залить 4 видео основных и:
Бонусы:
1. За каждых 10 записавшихся человек - 1 бонусное видео написания шаблона с 0 (2)
2. За каждых 20 записавшихся человек - 1 бонусное видео обзора шаблона (1)

Т.к. я не первый кто продаёт подобные видео-уроки, да и я не разработчик Zennolab 
	
	
		
		
	


	




 то в качестве моих конкурентых преимуществ я предлагаю следущее.
Структура:
1. Вводное занятие:
1. Знакомство с программой, интерфейсом, пара слов о будущем
2. Продолжаем знакомиться с интерфейсом, переходим к его основной ""рабочей"" части
3. Отдельное занятие по переменным, что это, зачем это, как это.
4. Занятие по составлению шаблонов (их структурированию и соединению действий)
2. Теоретический блок:
Отдельно каждая папка на каждую группу действий
Каждая папка внутри содержит отдельный видеофайл под каждое действие, только 1 исключение, всё остальное - 1 экшен=1 видео, удобно для повторного ознакомления или доизучения если прослушали\не усвоили сразу
+Видео по зеннопостеру и проксичекеру.
3. Практика:
1. Регистратор почт (яндекс)
2. Парсер выдачи (яндекс)
3. Парсер картинок, с сохранением в файлы (яндекс)
4. Спамер на один ранее популярный сервис (спрашивай ру)
5. Спамер (вконтакте), достаточно интересный, до сих пор сам пользуюсь. Будет не написан с нуля, а рассмотрен и предоставлен
6. Бонусный шаблон1
7. Бонусный шаблон2
8. Подарочное видео просто так, ещё не определился с шаблоном - учту пожелания проверяющих.

Итак, мой друг. На этом моменте у тебя ещё остались сомнения почему ты должен покупать шаблон у меня, а не у конкурентов, и чем же я такой особенный?

Преимущества:
1. Много практики. Даже после продажи обещаю хотя бы раз в месяц что-нибудь записывать, а если будет живая приватная тема то чаще.
2. Индивидуальное обучение - это конечно условно, но вместе с уроками всем будет выдано ТЗ по которому вы напишите шаблон, я рассмотрю все ваши ошибки и запишу видео по этому.
3. Индивидуальное обучение (2) - любой купивший может мне написать. Мы под хайдом составим ТЗ под тот шаблон который вас интересует и вы его пишите. После того как пишите - я его проверяю, правлю, если надо - даже записываю видео с индивидуальным обращением. Условие только 1 - я должен увидеть по шаблону, что вы уроки смотрели, т.е. если я откровенно увижу, что вы хотите кошерный шаблон, но уроки не смотрели или смотрели левой задней ногой - я попрошу вас их пересмотреть и ещё раз проверить свой шаб самим и только потом дать мне.
4. Набор сниппетов в подарок - все купившие получат набор сниппетов каждый из которых будет в отдельном файлике, с описанием и инструкцией!
5. Болванки - парочка полезных болванок, которые вы ни раз в дальнейшем будете использовать в своих шаблонах, экономя уйму времени.
6. Консультации - ""пожизненные"" в этой теме, никуда не пропаду, всем помогу!
6. За всё это я хочу 800 рублей, что впринципе совсем немного, особенно с нынешним курсом (кстати когда я 1й раз писал эту фразу, курс был всего лишь 51) 
	
	
		
		
	


	




 ну и немного демпинга 
	
	
		
		
	


	







Подробнее:

Скрытый контент для авторизованных пользователей.
https://skladchik.com/threads/Обучение-работе-с-zennoposter-в-формате-видео-уроков-индивидуального-обучения.56806/



Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.

https://cloud.mail.ru/public/2ASY/2C5nZvhJi
Пароль: j3$%seoxa.net#@$@#$@#$",,https://skladchik.com/threads/Обучение-работе-с-zennoposter-в-формате-видео-уроков-индивидуального-обучения.56806/,"https://cloud.mail.ru/public/2ASY/2C5nZvhJi
Пароль: j3$%seoxa.net#@$@#$@#$"
