author,name,desc,detail,dwnld
Нетология,Руководитель и сотрудники: как выстроить эффективную работу,"Каждому руководителю важно выстраивать отношения с сотрудниками, а не просто управлять ими. От умения ставить задачи, обсуждать результаты работы — удачные и не очень — и устанавливать понимание с подчиненными зависит успех компании в целом.

Курс отлично подойдет молодому руководителю, который только что получил повышение, и руководителям старой закалки, которые хотят на порядок улучшить результаты работы своих подчиненных.

Вы научитесь ставить, делегировать и контролировать задачи; начнете понимать, что мотивирует и демотивирует сотрудников, как правильно хвалить за успехи и разбираться с неудачами.

После изучения курса вы превратите отдельных подчиненных в слаженную команду и получите блестящие результаты работы..",http://netology.ru/kursy/upravlencheskiye_kommunikatsii,https://cloud.mail.ru/public/zAeD/j9Rkt8cRg
Нетология,Дизайн презентаций как искусство. Основы мастерства,,http://netology.ru/courses/dizain-prezentatsii,https://cloud.mail.ru/public/3jrn/4kwqSyHPj
Щербаков Александр,Как открыть секс-шоп от автора бренда Доктор Любви,,https://lovedoctor.ru/business/,https://yadi.sk/d/XXzy3stj2rLpyg
Нетология,SEO-специалист: как поднять продажи с помощью поискового маркетинга,,http://netology.ru/obuchenie-professii/seo-specialist,http://yadi.sk/d/tQXkc3gURxTnW
Олег Громов,Анализ конкурентов и монит оринг сайтов,"Анализ конкурентной среды — одна из основ планирования любого проекта. Многие начинающие интернет-проекты недооценивают конкурентный анализ — одни пренебрегают им, другие просто не знают как провести его верным способом. В курсе мы расскажем про основные методы конкурентного анализа. Вы научитесь работать с данными и узнаете, какие полезные сервисы существуют для мониторинга. Этот авторский курс не имеет аналогов в российском профессиональном образовании!

Содержание:

1. Введение в конкурентный анализ

2. Анализ конкурентов в интернет-среде

3. Теория мониторинга сайтов

4. Аналитическое ПО

5. Демонстрация SORGE

6. Внедрение мониторинга в организацию

7. Примеры отчетов


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.

https://yadi.sk/d/mh9IJysOQyFo0g",,https://yadi.sk/d/mh9IJysOQyFo0g
,,,,
,,,https://netology.ru/programs/smm-specialist#/lessons,https://yadi.sk/d/kDgqai-ZQALTHA
Нетология,Как подготовиться к публичному выступлению (+транскрибация),,https://netology.ru/courses/publichnoe-vystuplenie,"https://cloud.mail.ru/public/9AQ7/K2hwpnZ3b 
Пароль: www.coga.biz"
"Нетология, Владимир Лаптев",Инфографика: искусство презентации данных (2016),,https://netology.ru/programs/infografica,https://yadi.sk/d/H6fyq6NG3T4Urb  Пароль: www.infosklad.org
Нетология,Дизайн мобильных приложений: этапы разработки и инструменты дизайнера,,http://netology.ru/kursy/disayn-mobilnyh-prilozheniy,https://cloud.mail.ru/public/A2Lp/KAck3hHKt
Нетология,"Управление продуктом: аналитика, разработка, продвижение (2016)",,,"https://cloud.mail.ru/public/CxnX/tbBhtvbeW



			Пароль: Open-Hide.biz
		
Нажмите для раскрытия..."
Нетология,Как Создать Уникальное Торговое Предложение,"Уникальное торговое предложение способно сделать компанию лидером рынка. Но как выявить исключительные особенности бизнеса, отстроиться от конкурентов и убедить клиента, что его внимания достойны именно вы?

Этот курс будет полезен маркетологам, руководителям и владельцам бизнеса.

Елена Варданян расскажет, что такое УТП и как его сформулировать, сколько УТП должно быть у вашего бизнеса и как рассчитать результат их действия. Вы научитесь определять причины покупки вашего товара, выбирать нишу на рынке и разговаривать с клиентом на языке выгод.",https://netology.ru/courses/unikalnoe-torgovoe-predlozhenie,https://cloud.mail.ru/public/5MPB/8cyYoRvDP
Нетология,HTML-верстка: с нуля до первого макета,,http://netology.ru/obuchenie-profes...s&utm_campaign=987&utm_source=htmlbook&stop=1,https://cloud.mail.ru/public/GRRc/5ryAUD2Yr
Нетология,Копирайтинг: пишем профессионально,,http://netology.ru/programs/copywriting,https://cloud.mail.ru/public/hP1p/3eZBsGavS
Нетология,Особенности интернет- маркетинга для B2B 2018,,https://netology.ru/courses/marketing-dlya-b2b,https://cloud.mail.ru/public/daxX/GM7mYTcBs
Нетология,Дизайн писем для email-маркетинга,"Этот курс — практическое руководство по созданию эффектного и эффективного дизайна в email-маркетинге. Из него вы узнаете, что такое email-дизайн и чем он отличается от веб-дизайна. Кто такой email-дизайнер и как планировать его время и грамотно подходить к работе.

Вы научитесь проектировать письма и адаптировать email-сообщение под мобильные устройства — планшеты и смартфоны. Узнаете, когда подписчиков удовлетворит шаблонное письмо, а когда точно нужен креатив, а также сможете оценить эффективность дизайна письма в email-маркетинге.

Курс о дизайне писем для email-маркетинга будет полезен начинающим веб-дизайнерам и email-маркетологам.",https://netology.ru/courses/disain_pisem,https://cloud.mail.ru/public/JpBa/WuK5bTToZ
Константин Сахнов,"Геймификация, как инструмент бизнеса","Что такое геймификация? Как применять ее механики в бизнесе, какие вопросы решает геймификация. Также после курса вы узнаете нужна ли вам геймификация.


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.

https://yadi.sk/d/FBmYa4WEJCBIBg",,https://yadi.sk/d/FBmYa4WEJCBIBg
Сергей Меньшиков,Разработка и реализация SMM-стратегии,"Даже если вы противник котиков и стараетесь разнообразить публикуемый контент, продвигаться в соцсетях бесполезно без четкой SMM-стратегии. Она даст понимание, какие шаги нужно сделать для достижения поставленных целей и как измерять полученный результат.

Этот онлайн-курс охватывает вопросы, которые являются базовыми в SMM-продвижении. Вы научитесь анализировать текущую ситуацию в соцсетях, ставить задачи и подбирать для них подходящие инструменты. Пройдя эту программу обучения и успешно сдав семинары, вы поймете, как определять KPI, делать смету, рассчитывать время и разрабатывать план действий для достижения цели.

Вы научитесь полноценно управлять продвижением в соцсетях и будете четко понимать, как строить работу в SMM, вместо того чтобы двигаться на ощупь.

Список занятий:

Введение и знакомство с автором курса
О SMM-стратегии
Проверка знаний
План разработки стратегии
Проверка знаний
Анализ ситуации
Проверка знаний
Постановка целей
Проверка знаний
Разработка стратегии. Анализ
Разработка стратегии. Подбор площадок
Проверка знаний
Вариации и кастомизация SMM-стратегии
Проверка знаний
Тактика стратегии
Проверка знаний
Планирование и контроль
Проверка знаний
Подведение итогов курса",https://netology.ru/courses/strategiya-v-smm,https://yadi.sk/d/-rZI_mRaJCYQvA
Александр Заборовский,Особенности продвижения в Twitter,"В чем особенности Twitter? В чем его преимущества перед другими соцсетями? Как делать первые шаги в Twitter? Как оформить свой аккаунт, создать аватар и так далее. Все это вы найдете в курсе ""Особенности продвижения в Twitter"".

Список занятий:
Раздел 1. Twitter: статистика и особенности формата
1. Особенность формата
2. Аудитория
3. Цели для бизнеса
Раздел 2. Первые шаги
1. Создание профиля
2. Формирование контента
Раздел 3. Особенности публикации
1. Частота размещения контента
2. Рекомендации
Раздел 4. Продвижение в Twitter
1. Личное продвижение
2. Корпоративный аккаунт
Раздел 5. Анализ продвижения
Раздел 6. Интересные кейсы


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.

https://yadi.sk/d/meUkGoFS864xDg",,https://yadi.sk/d/meUkGoFS864xDg
Нетология,Старт в программировании (2019),"Попробуйте себя в роли программиста
Профессия программиста привлекает высокой оплатой и свободой действий, но отпугивает своей «сложностью». Кажется, что нужен особый склад ума, знания математики, свободный английский. Да и как понять, подходит ли вам эта профессия, прежде чем потратить большие деньги или уйму времени на её освоение?

За две недели нашего курса при поддержке экспертов вы оцените, насколько вам интересно программирование, создадите свой первый проект и изучите основы, которые необходимо знать программисту.

Введение в программирование
Чтобы вам легче давалась практика, начнём с плавного погружения в историю языков программирования. Узнаем, как программирование постепенно проникало в нашу жизнь и внедрилось во все области. Затем напишем первый пример программы — Hello World.

В качестве домашнего задания вы реализуете первый этап дипломной игры — подбрасывание кубика.",https://netology.ru/programs/startdevelopment#/,https://cloud.mail.ru/public/2gGv/5aCbxhA9t
,,,,
,,,,
[Нетология],Как вести корпоративный блог,"Курс о корпоративных блогах. В курсе информация о проблемах маркетинга и ее решение через корпоративный блог. В курсе идет обсуждение целей блога, анатомии блога, страницы и интерфейсы блога, контент, базовой оптимизации и работе команды над блогов.

Продолжительность курса: 1 час 38 минут


Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.

https://yadi.sk/d/Iv1iPucJ7QRsiQ",,https://yadi.sk/d/Iv1iPucJ7QRsiQ
Нетология,Python: программирование на каждый день (2017),,http://netology.ru/programs/python,https://cloud.mail.ru/public/9ed2/4ooMaaSr7
Нетология,Защита интеллектуальной собственности,,http://netology.ru/courses/zaschita-intellectualnoi-sobstvennosti,https://yadi.sk/d/PwZ4vICO94mbtg
Нетология,Комплект Из 35 Курсов,,,https://yadi.sk/d/lDmNDQAgnYLNZg
