author,name,desc,detail,dwnld
Бизнес Молодость,ВКонтакте: Быстрый старт (2019),"Создайте продающую страницу и настройте рекламу, чтобы увеличить свой доход.

Содержание курса:

1.Введение
2.Точка А
3.Конкурентная разведка
4.Портрет целевой аудитории
5.Продукт: выгоды и описание
6.Упаковка себя и продукта
7.Контент для личной страницы
8.Продвижение личной страницы
9.Отношение к подписчикам
10.Сообщество ВКонтакте
11.Название и статус группы
12.Настройки и наполнение группы
13.Динамическое оформление группы
14.Задачи контента
15.Типы контента
16.Дизайн постов
17.Контент-план
18.Дополнительные продающие техники
19.Таргетированная реклама. Часть 1
20.Таргетированная реклама. Часть 2
21.Продающие тексты и изображения
22.Настройка рекламной кампании
23.Выбор ставки
24.Анализ результатов рекламы
25.Делегирование",https://institute-bm.com/courses/vkontakte-bystryy-start/,https://cloud.mail.ru/public/Gthf/QJrp4yDWn
Бизнес Молодость,Интернет-магазин Оптимальный,,https://bmshop.ru/tariffs/,"https://yadi.sk/d/s9eUHJrpdivJv 
Данные от админки: admin/admin"
Бизнес Молодость,Инструментариум 2.0 (2019),"Мы создали уникальный формат участия, который позволяет внедрить в бизнес максимум инструментов

По статистике компании пользуются только 10% доступных бизнес-технологий. Оставь печальную статистику своим конкурентам

Каждый урок —  конкретный инструмент
Никакой психологии и мотивации — 26 работающих моделей маркетинга, трафика и продаж.
Все видео, инструкции и шаблоны приведены к стандарту — понятно, легко адаптируется под вашу нишу и запускается в режиме реального времени

Удвойте доход, внедрив 26 инструмента маркетинга, продаж и управления за 4 дняпрактической живой программы
для предпринимателей и специалистов.",instrumentarium.bz/im/,https://cloud.mail.ru/public/38vu/4NRVZCzHZ
Бизнес Молодость,Facebook: Быстрый старт,"Научитесь продвижению и рекламе на Facebook, чтобы быстро получить результат в деньгах

Программа курса: 
1.Введение
2.Аватар клиента и присутствие в Facebook
3.Личная страница
4.Бизнес-страница
5.Форматы присутствия и миграция страницы
6.Виды постов и форматы контента
7.Реклама в Facebook
8.Создание и настройка рекламного аккаунта
9.Пиксель в Facebook
10.Аудитории
11.Настройка рекламы
12.Анализ рекламных кампаний
13.Приложения для работы с Facebook
14.Трафик конкурентов и статистика аудитории
15.Найм подрядчика",https://institute-bm.com/lk/topics/facebook/,https://yadi.sk/d/AWVa_GkZ9QIw2g
Бизнес Молодость,Реальный франчайзинг,,http://molodost.bz/franch/,https://cloud.mail.ru/public/EhrL/ZDdy2YXtZ/
Бизнес Молодость,[Бизнес Молодость] ЦЕХ 29 (февраль 2019),,http://ceh.biznesmolodost.by/,https://cloud.mail.ru/public/5t7f/4AwWB2cU5
Бизнес Молодость,МЗС Storage. Все 3 части (3 мес.) 2017,,http://molodost.bz/storage/,"https://cloud.mail.ru/public/75mg/4C1Eg6euJ
		
Нажмите для раскрытия...





			https://cloud.mail.ru/public/GnEx/LsQNUdG4p
		
Нажмите для раскрытия..."
Бизнес молодость,Простые финансы [2018],"Настрой систему отчетности для защиты бизнеса, его роста и повышения личного дохода.
1.Зачем вам скучные финансы?
2.как считать деньги.
3.Как считать прибыль.
4.Зачем нужно планирование.
5.Финансовое планирование.
6.Показатель эффективности бизнеса.
7.Фиксируем факт.
8.Цели по бизнесу.
9.Личные цели.
10.Финансовая модель. Этап Воронки продаж.
11.Рарсходы и чистая прибыль.
12.Оборотный капитал, движение денег, баланс.
13.Цель 2.0.
14.Бюджеты.
15.Как жить с планом.
16.Эффективность бизнеса.
17.Финансовый рычаг.
18.Подведение итогов.",https://institute-bm.com/topics/prostye-finansy/,https://cloud.mail.ru/public/ND7C/RXsUkq4cS
"Михаил Дашкиев, Германа Гаврилова",Бардак против системы. Выжимка курса (2019),"Выжимка курса Германа Гаврилова «Система против бардака», основатель стартапа ROISTAT.

Эксклюзивно для Вас собраны основные практические навыки оптимизации бизнес-процессов, которые помогут:
- сэкономить большое количество средств
- увеличить качество конечного продукта
- организовать работу сотрудников
- экономить ценное время, для проведения его с семьей
И многое другое.",https://molodost.bz/mk_mzs_17_04/,https://cloud.mail.ru/public/Lsc5/3VwBf9kLi
"Михаил Дашкиев, Михаил Гребенюк",[Бизнес Молодость] Продажи как система,,https://api.institute-bm.com/landing/sales-pks/,https://yadi.sk/d/gHbaUiVc7wDE9A
Бизнес Молодость,Реальный Ди⁠рект 2.0 (2018),,https://api.institute-bm.com/landing/real-direct-2.0/,https://cloud.mail.ru/public/2C1S/CD9AQXSLL
Бизнес Молодость,Записи ЦЕХа (2015),,https://molodost.bz/cehvip/,"https://yadi.sk/d/jxqCBuv2l0FPQA
https://yadi.sk/d/TG53lUyOFDlBng
https://yadi.sk/d/7l6skRnStasRpg"
Бизнес Молодость,Метаморфозы,"Этот курс про невидимую часть, которая тобой управляет. Внутренняя территория — то, что внутри тебя. Это отношения, убеждения и цели. Путь к лучшему будущему идет не только через внешнюю территорию и инструменты: автоматизация, настройка CRM и создание IP телефонии.

Чтобы изменить себя и бизнес, нужно перестроить мышление, убрать все ограничивающие убеждения. Здесь мы будем говорить о внутренней территории, и немного затронем тему внешней территории.",https://molodost.bz/metamorfoza-online/,https://cloud.mail.ru/public/KkyZ/Nqurr2ttA
Бизнес Молодость,Реальный YouTube (2018) - Все модули,,https://api.institute-bm.com/landing/real-youtube,https://cloud.mail.ru/public/AqvJ/rdxowh6G2
Бизнес Молодость,Инструментариум 1.0,"Программа курса:
- Анализ рынка и конкурентов 
- Декомпозиция
- Ценообразование
- Оффер CTA 
- Упаковка 
- Сквозная аналитика
- Колтрекинг Дожимы 
- Коммерческое Предложение
- Роботы продаж 
- Система мотивации
- Безопасность 
- Управление финансами
- Прозрачность в финансах",https://molodost.bz/instrumentarium/,https://yadi.sk/d/9QGkwttnoLJARQ
Бизнес Молодость,Продавец (2015),,http://molodost.bz/seller/,"https://yadi.sk/d/AU7SCgILBNA90A
https://yadi.sk/d/ZFdUY3opxb4FRw



			Пароль: 2SKLADCHIK.com
		
Нажмите для раскрытия..."
Бизнес Молодость,Карьера,,https://molodost.bz/career_thefirst/,https://cloud.mail.ru/public/4Zyw/4yFVAcgt3
Бизнес Молодость,Как запустить продажи в Инстаграм своими руками (запись+транскрибация) (2019),"НА ВЕБИНАРЕ ЗА 2 ЧАСА УЗНАЕШЬ:

01 - Как запустить продвижение в Инстаграм — если пробовали и не получилось, если стартуете с нуля.
02 - Как обойтись без дорогого смм-менеджера — оформить, настроить и запустить своими руками.
03 - Как использовать свой профиль для бизнеса — продажи, поиск сотрудников и подрядчиков, повышение лояльности.
04 - Как привлекать новых подписчиков — бесплатные методы и реклама с минимальным бюджетом.
05 - Как получать заявки каждый день — механики, стратегии, примеры реальных предпринимателей.

Транскрибация позволит Вам:

Взять все самое важное и ценное из этого тренинга.
Ускорить скорость изучения и внедрения материала в вашу жизнь.
Получить доступ к любой теме тренинга гораздо быстрее не тратя время на просматривание десятков часов видео.
Иметь материал всегда под рукой в удобном формате с телефона, смартфона или планшета.",https://api.institute-bm.com/landing/insta-start-sales/,https://cloud.mail.ru/public/532A/3BBo9i3c4
Бизнес молодость,Цех 29 (2019),,https://www.bm.kh.ua/tseh,https://cloud.mail.ru/public/2o7r/23wscu4dT
Бизнес Молодость,Яндекс Директ: Быстрый старт,,https://institute-bm.com/courses/odnodnevnyy_kurs_yandeks_direkt/,https://yadi.sk/d/A-YP3USa4zUCtw
Обнаженный Бизнес,Конференция по запуску онлайн школ (2018),"Конференция ""NewSchool"" - одно из самых значимых событий в России по созданию, запуску и продвижению онлайн-школ. Вы услышите 15 выступлений лидеров интернет-бизнеса, владельцев онлайн-школ и топовых тренеров. Посетите выставку сервисных компаний и получите новые полезные знакомства.

Мероприятие пройдет 28 сентября на территории отеля Novotel Москва-Сити

Организатором выступает продюсерский центр ""Обнаженный Бизнес"", в портфеле которого 20 прибыльных онлайн-школ, оборот составляет до 30 млн./месяц

Спойлер: Предварительная программа:
28 сентября 2018

Николай Волосянков
Создатель продюсерского центра ""Обнаженный Бизнес"", запустил и управляет 20 онлайн-школами в разных нишах
Разбор кейса: как мы управляем 20 онлайн-школами с оборотом до 30 млн. в месяц
Вы узнаете, каких нишах работают наши онлайн-школы, как выстроить компанию, как мы подбираем ниши и выводим их на стабильную прибыль
10:00 – 10:30

Владимир Шадура
Со-основатель онлайн-школы ""Бизнес на Амазоне""
Разбор кейса: как запускалась онлайн-школа ""Бизнес на Амазоне"" с оборотом 60 млн.руб/год.
Разберем, как создать успешный проект по обучению заработку на Амазоне на территории России и США
10:30 – 10:45

Каримбаев Тимур
Сооснователь GetCourse
Эффективная работа с базой пользователей
GetCourse рассылает 3 млн сообщений в день в разные каналы, Тимур расскажет, как правильно собирать базу пользователей и контактировать с ней
10:45 – 11:15

Алекс Рубанов
Владелец школы английского языка English Tochka с оборотом 300 млн.руб и 400 сотрудниками
Как управлять 400 сотрудниками по «бирюзовой» модели.
11:15 – 11:45

Павел Хрдличка
Со-основатель онлайн-сервисов изучения иностранных языков — «EasyLingo» в Чехии (37 000 пользователей) и «GeniusEnglish» в России (120 000 пользователей)
Как запустить онлайн-школу и не платить процент преподавателям?
Вы узнаете про онлайн-школу, которая принесла 13,6 млн.руб за год. При этом воронка была собрана всего 1 раз, преподавателям за курс заплатили только 1 раз, дальше школа работает на автомате. Выступление на английском языке. Также разберем, как делают запуски онлайн-школ в Чехии и Испании и что из этого работает в России.
11:45 – 12:00

Александр Амбаров
Со-основатель amlab.me: платформа авторских онлайн-курсов для людей творческих специальностей: фотографов, операторов, дизайнеров, визажистов и иллюстраторов.
Как получить инвестиции в онлайн-школу и запустить международные продажи
Подробнее о теме: Александр расскажет, как стартап получил инвестиции от ФРИИ и как были запущены продажи курсов на английском языке.
12:00 – 12:30

Перерыв
12:30 – 13:30

Сергей Михайлов
Управляющий партнер в сервисе GetCourse
Аналитика оборотов онлайн-школ в 2017/2018 году
Сервисом GetCourse пользуются больше 2500 онлайн-школ, Сергей расскажет, сколько в среднем зарабатывают онлайн-школы и какие ниши самые прибыльные.
13:30 – 13:45

Сергей Иванов
Маркетолог продюсерского центра ""Обнаженный Бизнес"", суммарно запустил больше 50 автоворонок
Как за месяц создать автоворонку для онлайн-школы?
Разберемся, какие бывают автоворонки онлайн-школ и как за месяц запустить продажи своего обучающего курса
13:45 – 14:00

Секретный гость
Представитель института ""Бизнес Молодость""
Разбор кейса: Х7 за 7 месяцев
С помощью каких инструментов можно вырасти в семь раз за месяцев, не увеличивая рекламного бюджета
14:00 – 14:15

Александр Залогин
Основатель проекта ""Инфоимперия"", 28 онлайн-школ в продюсировании, автор паблика ""Записки старого инфоцыгана"".
Разбор кейса: ""116 000 рублей в день с автовебинара ВКонтакте""
О теме: Александр расскажет и покажет, как автоматизировать рассылку ВКонтакте под регулярные автовебинары. Особенности автоматизации и работы с трафиком вконтакте.
14:15 – 14:30

Дмитрий Останин
Сооснователь и директор по маркетингу Getcourse.ru
Кейс: работа отдела маркетинга в KalachevaSchool с оборотом 155 млн. руб. в год
Подробное описание рабочих процессов реального отдела маркетинга: планирование, бюджетирование, контроль и отчетность, реклама и закупка трафика, распределение ролей в команде, производство лендингов, рассылок и вебинаров.
14:30 – 15:00

Александр Башкирцев
Ведущий продюсер ""Обнаженного Бизнеса""
Как выстраивать отношения продюсер-тренер на года
Поднимем такие вопросы как: по каким условиям работать тренеру и продюсеру, как делить прибыль, какой подписывать контракт, как выстраивать дальнейшую работу и т.д.
15:00 – 15:15

Дмитрий Крутов
Совладелец маркетингового агентства Mokselle и образовательного проекта SkillBox — школа интернет-профессий (выручка до 40 млн руб в месяц).
Тема: уточняется
15:15 – 15:30

Перерыв
15:30 – 16:00

Константин Кужанов
Продюсер нескольких онлайн-школ в нишах ""макияж"", ""бизнес с Китаем"", ""бизнес-конференции""
Разбор кейса: как школа ""Академия Бизнеса и Маркетинга"" увеличила продажи с 2 млн/месяц до 5 млн/мес.
Разбор кейса, как школа выросла в 2,5 раза за 6 месяцев всего с помощью 1 изменения
16:00 – 16:15

Иван Шелевей
Ведущий продюсер GetCourse, продюсер проекта ""Сила Воли"", авторы Павел Воля и Ляйсан Утяшева
Ключевой бизнес-процесс основателей онлайн-школы
Как концентрация на главном процессе позволяет вырастить проект в 2 раза и при этом освободить время.
16:15 – 16:30

Матвей Кардаш
Директор по развитию amoCRM
Внедрение CRM в образовательные сервисы
16:30 – 17:00

Михаил Гацко
Руководитель рекламной сети AD-X.RU, сеть приносит клиентам выручку более 50 млн. руб. в мес.
Как получать дешевый трафик на онлайн-школу, партизанские методы маркетинга
Рекламная сеть ad-x.ru приводит подписчиков для 20 различных онлайн-школ, разберемся на их примере, как получать хороший, дешевый и ""чистый"" трафик.
17:00 – 17:15

Марат Нигаметзянов
Cооснователь платформы GetCourse
Разбор кейса продюсерского центра GetCourse с оборотом 30 млн/месяц.
Продюсерский центр GetCourse продвигает онлайн-школы Павла Воли, школу похудения Лейсян Утяшевой и школу рисования Вероники Калачевой. Разберем, как это все работает.
17:15 – 17:30

Евгений Ходченков
Основатель онлайн-школ: ""Твой старт"", ""Альянс свободных предпринимателей"", ""Лаборатория бизнес кейсов"", ""Город Инвесторов""
Тема уточняется
17:30 – 17:45

Иван Горяйнов
Руководитель отдела продаж 20 разных онлайн-школ.
Как построить автоматизированный отдел продаж для онлайн-школы
Разберемся как нанимать сотрудников, как мотивировать и выстроить систему работы
17:45 – 18:00",https://ns2018.ru/,https://cloud.mail.ru/public/4vBk/24tmKhtQP
Бизнес Молодость,Авито: Быстрый старт Бизнес Молодость (2019),,https://api.institute-bm.com/landing/avito-fs/,https://cloud.mail.ru/public/6aWp/5tFeZkY9y
Бизнес Молодость,Продающие материалы под ключ,,,"https://cloud.mail.ru/public/EKcj/8xKwwonRn



			Пароль: www.sharewood.biz

Нажмите для раскрытия..."
Бизнес Молодость,Комплект для бизнеса 4.0,,http://bm-complect.biz/bm-sale,https://yadi.sk/d/bH_dLC7Ma8ZnB
Бизнес Молодость,Бесплатный маркетинг,"Научитесь привлекать клиентов бесплатными методами и делайте больше продаж при текущем бюджете

1. Введение
2. Геотеги
3. Чат-бот
4. Сервисы для поиска лидов
5. Креатив в соц.сетях
6. Поиск ЛПР
7. Организация мероприятий
8. Ассоциация
9. Острова контента
10. «Монополизация» поисковой выдачи
11. Оптимизация сообщества
12. Social Branding
13. Страница «спасибо» и реферальный маркетинг
14. Копирайтинг
15. «Ошибка 404»
16. SEO
17. Аналитика
18. Фокус на ЦА
19. Использование картинок
20. Жизненный цикл клиента
21. Написание книги
22. Подведение итогов",https://institute-bm.com/topics/vzryvnoy-marketing/,https://cloud.mail.ru/public/PuaU/5PYNV4AfR
Бизнес Молодость,Реактивный запуск бизнеса с Китаем 3.0,,molodost.bz,"https://cloud.mail.ru/public/29f1c29db255/С.rar 
Пароль: ui66687909jg"
Бизнес Молодость,Репутационный маркетинг. Пакет Стандарт (2019),"Научитесь управлять репутацией бренда. Сформируйте положительный образ и удвойте объем продаж

1. Введение
2. Основы управления репутацией
3. Основы мониторинга
4. Бесплатные способы мониторинга. Часть 1
5. Бесплатные способы мониторинга. Часть 2
6. Аналитика трендов
7. Анализ отзывов о компании
8. Анализ репутации компании
9. Реакция компании на негатив
10. Другие способы борьбы с негативом
11. Работа с контентом
12. Репутация персоны
13. Формирование поисковых подсказок
14. Право на забвение
15. Мониторинг как источник лидогенерации
16. Основные правила дискуссии
17. Примеры дискуссий
18. Положительный негатив
19. Правила дискуссии: четкость позиции
20. Правила дискуссии: первое лицо компании
21. Подведение итогов",https://institute-bm.com/courses/reputatsionnyy-marketing/,https://cloud.mail.ru/public/5Jmf/Dmg7N4rbw
Бизнес Молодость,Выбор ниши 2017,,https://institute.molodost.bz/landing/vibor_nishi/#form,https://cloud.mail.ru/public/EAUq/HqfZGnYMS
,,,http://molodost.bz/sol_1,"https://cloud.mail.ru/public/aEa5/3Q1zspTJo



			Пароль от архива: sharewood.biz
		
Нажмите для раскрытия..."
Бизнес Молодость,Начни свой бизнес,"В январе 2017 года в издательстве «Эксмо»
выходит долгожданная книга от основателей
Бизнес Молодости, Михаила Дашкиева
и Петра Осипова.

Для кого

Эта книга будет полезна тем, кто хочет ставить
амбициозные цели и достигать новых высот,
тем, кто находится в яме и пока ещё обвиняет мир
во всех проблемах, но готов что-то изменить.
А также для тех, кто заработал свои первые деньги
и понимает, что способен на большее.

О чём

Эта книга — концентрат опыта сотен тысяч
предпринимателей России и СНГ и личный опыт
авторов, которые прошли этот путь с болью и
кровью. Книга отвечает на главные вопросы: как
начать свой бизнес? Что делать когда ничего не
получается? И что делать после первых успехов?

Эта книга должна быть в библиотеке
у каждого предпринимателя
В общем, наверняка будут создаваться складчины на эту книгу. Сейчас уже начало 2017 года, продажи еще не запустились, она уже доступна тут.
Вес книги 190 МБ. 
Формат: PDF
В книге много изображений поэтому большой вес
Также там странный шрифт.
Креативный подход. Сами поймете внутри что к чему.
Приятного чтения.

Скачать:

Скрытый контент, для просмотра которого нужно лайкнуть пост.

https://cloud.mail.ru/public/AvNS/cmXhXUCb1",,https://cloud.mail.ru/public/AvNS/cmXhXUCb1
Бизнес Молодость,100 шаблонов Landing Pages,,,https://yadi.sk/d/E-8nrIp2MyJvSg
Бизнес Молодость,"Новый Интенсив. Самый масштабный тренинг в истории Бизнес Молодости, который изменит тебя навсегда (2019)","Чаcть 1. Бизнес инструменты

Передовые бизнес-технологии, которые помогут быстро начать свое дело или увеличить прибыль уже в ближайшую неделю

- Выбор ниши
- Декомпозиция цели и пошаговый алгоритм ее достижения
- Инструменты быстрой лидогенерации
- Механики бесплатного трафика из соц сетей
- Инструменты быстрой упаковки и микроконверторы

Как итог, у тебя будет сформирована полная карта технологического развития твоего бизнеса на 2019 год


Часть 2. Внутренние трансформации

Выход на новый уровень твоей реализации.
Ты раскроешь силы, позволяющие превзойти самого себя, и начнешь создавать жизнь, о которой мечтаешь

- Постановка правильных целей, которые будут зажигать и давать энергию
- Избавление от ложных убеждений, мешающих действовать
- Проработка отношений и взаимодействий с людьми
- Алгоритмы как сделать прорыв, используя возможности на расстоянии вытянутой руки
- Определение ключевых действий — катализаторов твоего роста

В итоге у тебя появится драйв, сила и четкое понимание, как и что делать, чтобы достичь любых своих целей.",https://molodost.bz/thefirst4/,https://cloud.mail.ru/public/DS5h/YvrD9Jtfy
Бизнес Молодость,10 лет преимуществ (8модулей+интро),,http://molodost.bz/10-let,https://yadi.sk/d/mXVeoJG23Tqbu7
Бизнес Молодость,300 стартапов,"Расписание занятий

Где деньги?
Практика: я в будущем

Смерть реального сектора
Смерть размытых компетенций
Инвестиционный яд
Бизнес-модели и монетизация: Типы, виды, смыслы
Зоны сверхприбыли
Что сейчас актуально в IT
Волны возможностей
Принципы создания успешных IT-компаний
Найдите проблему
Практика: 10 гипотез-проблем

Что такое customer-dev?
С кем общаться?
Как провести проблемное интервью?
Как общаться с людьми, если они тебе врут?
Как отличить реальную проблему от псевдопроблемы?
Как гарантировать обнаружение реальных проблем?
Современные методы поиска прорывных ниш
Быстрое и точное решение
Практика: прототип MVP с NPS

В чём цимус? Что на самом деле
хотят купить ваши клиенты?
Понятие зародыша. ДНК живучего проекта.
Голосование рублем: твердая
и быстрая обратная связь от мира
Продать идею за 60 секунд.
Форматы зародышей (виджет, интерактивная страница, one button page, автоматический посредник, техника ПП)
Тестирование, правда и выводы
Практика: 10 гипотез-проблем

Методика тестирования: ppc, x3, jv.
Как не спалить деньги на тесты.
Метрики и методология для анализа.
Как понять, «зашло» или «не зашло».
Опасность неправильных выводов.
Псевдоудача и самообман
Как установить правильные отношения с первыми клиентами?
Как не отпугнуть клиентов сырым продуктом?
Как перестать бояться сырого продукта?
Мышление.

Как перестать бояться, что вашу идею украдут?
Как убрать страх того, что от вас избавятся?
Как вместо кода увидеть суть?
Как видеть простые решения всегда?
Где находятся низко висящие фрукты?
Почему вы должны начать тратить деньги на себя
Продажи, монетизация, партнерки

Виды и типы: бизнес модель
и монетизация
Кому продаем: как выглядит идеальный клиент?
Цена и ценность: как продавать дорого?
Автоматизация продаж: один продавец на 1000 клиентов
Почему важна обратная связь?
Глюки продаж: как узнать из-за чего клиент покупает на самом деле?
План продаж: как составить то, что выполнится
Автоворонка, что за зверь?
Финансы, инвестиции

Юридические вопросы, договоры, отношения с партнерами.
Почему не стоит сейчас привлекать денег?
Финансовая грамотность: составление реального финплана.
Когда реально нужны инвестиции? Пузыри и мифы в оценке бизнеса.
Разделение долей. Вклад партнеров
Как, когда и на что юридически оформить права?
Как убедить инвестора в своей идее за 60 секунд?
Команда, управление, найм и agile

Лидер или начальник: как мотвировать команду и вести людей за собой. Основные управленческие ошибки
Правильная оплата труда: разум и жадность Принципы современного управление — Agile
Как понять кто действительно сейчас необходим? ЦКП сотрудника",https://molodost.bz/300startup/,https://yadi.sk/d/grrNyxrG8T4bhw
Бизнес Молодость,Метаморфозы: 4 модуля,,http://molodost.bz/metamorfoza_new/,https://cloud.mail.ru/public/EUwk/UDHSBHrPN
Бизнес Молодость,Подборка тренингов. 55 Гб,,http://molodost.bz/,https://yadi.sk/d/Vje2Accseuti4
Бизнес Молодость,10 Лет преимуществ [7 из 10 занятий ],,http://molodost.bz/10-let/,https://yadi.sk/d/mXVeoJG23Tqbu7
,,,,
Бизнес Молодость,БМ Институт (2017),,https://api.institute-bm.com/landing/26-04-17-month/,https://cloud.mail.ru/public/Jmxe/SFyuMtzHU/
Бизнес Молодость,Реальный AdWords,,,https://cloud.mail.ru/public/7gyZ/2NVfutACq
Бизнес Молодость,Вирусный Маркетинг (2018),,https://api.institute-bm.com/landing/virus-marketing/,https://cloud.mail.ru/public/Ab7J/DsHKVwSpT
Бизнес Молодость,Продажи как система (18 модулей) (2018),"В данном курсе вы узнаете как создать систему, которая будет постоянно увеличивать эффективность отдела продаж.

Программа курса:
• Формирование убойного оффера
• Модели продаж
• Система материальной мотивации
• Типология сотрудников
• Почему именно вы
• Создание вакансии
• Размещение вакансии и отбор резюме
• Собеседование
• CRM-система
• Отчетность в ОП
• Обучение и адаптация
• Безотказные скрипты
• Специальный выпуск
• Руководитель отдела продаж
• Планерки в ОП
• Регламенты
• Отдел контроля качества
• Сарафанное радио
• Роботы в отделе продаж
• Сквозная аналитика
• Call-центр
• Нематериальная мотивация
• Ценообразование

Материал будет пополняться.",https://api.institute-bm.com/landing/sales-pks,https://cloud.mail.ru/public/EgFf/hy1jPDGrN
БМ,Готовые лендинги,,,"https://cloud.mail.ru/public/7zxQ/EmTgX91t6



			Пароль: www.infosklad.org
		
Нажмите для раскрытия..."
,,,,
,,,,
