author,name,desc,detail,dwnld
Convert Monster,Идеальный Google Adwords 2.0 - Трафик с тематических площадок (2015),,http://convertmonster.ru/adwords-live/,
CONVERT MONSTER,Идеальный Landing Page 2.0,,https://convertmonster.ru/lp-live/,
Convert Monster,Размещение платной рекламы в сообществах и блогах (2017-2018),,"https://convertmonster.ru/edu/smm-manager-live/webinar/3010



На данный момент материал заблокирован. По мере возможности постараемся обновить ссылку.",
Convert Monster,Google Adwords 3.0 (2017),,https://convertmonster.ru/adwords-new/,
Convert Monster,Интенсив по внедрению email-маркетинга в ваш проект (2019),"4 подробных урока о том, как внедрить рассылки в авторежиме в свой проект и заработать от 150 000 рублей с базы клиентов с первого запуска.

Знаете, какую самую частую ошибку совершают маркетологи?

Бросают все силы (и бюджеты) на лидогенерацию, забывая о том, что с базой надо уметь работать: прогревать, закрывать возражения, а после покупки возвращать в воронку.

Признайтесь честно — вы давно подумывали изучить, как работают почтовые рассылки и рассылки в мессенджерах, но то времени не хватало, то денег, то желания...

Хватит откладывать на потом и сливать бюджет на заявки, которые лежат мертвым грузом! Мы приготовили исчерпывающее руководство, как за руку приводить вашу аудиторию к покупкам.

12-13 июля в 12:00 по Москве раскроем все карты на интенсиве по email-маркетингу и воронкам в мессенджерах:Вконтакте, Facebook и Telegram. Будет 4 урока (2 живых, 2 в записи) для маркетологов и собственников бизнеса. В программе: стратегия, запуск рассылок в ESP-сервисе и настройка автоворонок в мессенджерах, аналитика и оптимизация.

Предусмотрели все: отдельные модули под B2B и B2C сегменты + ответы на вопросы персонально по вашему проекту. Интенсив подойдет и тем, у кого нет базы подписчиков — вас мы научим выстраивать email стратегию с нуля.

Минимальный результат после участия в интенсиве:

Готовая стратегия email-рассылок для вашего проекта на год вперед
Готовая к запуску приветственная серия писем в сервисе рассылок
Готовая к запуску автоворонка в мессенджерах: Вконтакте, Facebook и Telegram
Четкое понимание, как оценивать результаты запуска и улучшать их",https://convertmonster.ru/edu/emailmarketing-intensive-2days,
Convert Monster,Яндекс.Директ. Пакет Специалист (2019),"Чему Вы научитесь на курсе?

Составлять портрет целевой аудитории, анализировать конкурентов и создавать эффективный медиаплан
Составлять семантическое ядро и собирать до 10 000 ключевых слов за 2 часа в любой нише
Создавать тысячи кликабельных объявлений за 30 минут с помощью специальных сервисов
Правильно загружать и настраивать кампанию, быстро проходить модерацию
Добиваться максимального ROI рекламной кампании за счет работы с Яндекс.Метрикой и Google Analytics
Анализировать рекламные кампании, увеличивать число кликов и уменьшать стоимость заявок

Кто проводит курс?

Ведущий специалист отдела контекстной рекламы агентства Convert Monster
Сертифицированный специалист Яндекс.Директ, Google AdWords, Google Analytics, Яндекс.Метрики, Calltouch и Origami
Спикер и куратор на курсах «Специалист по трафику, трафик-менеджер», «Интернет-маркетолог 2.0»
Автор курса «Яндекс.Директ 2019»
Программа курса?

Вводное
Семантическое ядро
Работа с текстами объявлений
Настройка рекламной кампании на поиске Яндекс
Секреты работы с РСЯ
Яндекс.Аудитории
Оптимизация рекламных кампаний через интерфейс Яндекс.Директ
Работа с системами аналитики Яндекс.Метрика и Google Analytics",https://convertmonster.ru/edu/yandex_direct_intencive/tarif,
Convert Monster,"Подписчики из Instagram, сметающие товар по щелчку пальцев. Пошаговая инструкция (2019)","Convert Monster представляет вебинар на тему:
Горячие подписчики из Instagram, сметающие товар по щелчку пальцев.
Пошаговая инструкция.

(Вебинар состоялся 12 апреля 21019 года)

Программа вебинара:

Простой рецепт успешного блога в Instagram
Разбор кейсов острохарактерных блогов
Как продумать темы постов
Грамотная структура поста
Типы постов: tricky post, проблема, просьба, противопоставление иллюзиям, ошибка, сильная эмоция
Речевая характеристика, tone of voice
Работа с репутацией
Мифы и реальность в оформлении постов
Как совместить визуал и текст
Метафоры и другие приемы
Полезные фишки от Антона Петроченкова
Влияние личного бренда на продажи в Instagram
Вебинар ведет Антон Петроченков, директор агентства Convert Monster, интернет-маркетолог с 12-летним опытом.

Скачать:

Скрытый контент, для просмотра которого нужно нажать кнопку ""Мне нравится"".
 https://cloud.mail.ru/public/4h5c/3ynqC2fMi",,
,,"Ох, как же мы любим некоторых инфоцыган. Особенно тех, которые решаются попытать удачу в нашем лесу вновь и вновь. Очередное сокровище от Convert Monster - на этот раз по #seo оптимизации.",https://convertmonster.ru/edu/seo/tarif/0908,
ConvertMonster,"Таргетированная реклама вконтакте: разработка стратегии, создание объявлений, запуск, аналитика (2018)","ПОЛУЧИТЕ ПОШАГОВЫЙ АЛГОРИТМ ЗАПУСКА РЕКЛАМНОЙ КАМПАНИИ ВО ВКОНТАКТЕ!
Чему конкретно вы научитесь на курсе

 Составлять портрет целевой аудитории для товара или услуги

 Подбирать точные настройки таргетинга по результатам анализа

 Писать вкусные продающие объявления, которые выделят вас среди конкурентов

 Подбирать изображения, по которым хочется кликать

 Настраивать ретаргетинг, который увеличит количество покупателей на 30%

 Анализировать рекламные кампании, увеличивать число кликов и уменьшать стоимость заявок

ПРОГРАММА ЭКСПРЕСС-КУРСА
2 практических занятия по 2 часа

День 1. Разработка целевой аудитории и подготовка к запуску

Принципы работы рекламы Вконтакте;
Таргетинг и ретаргетинг;
Принципы подбора аудитории;
Сбор сообществ;
Рекламные стратегии для разных видов товаров и услуг.
День 2. Запуск и аналитика рекламных кампаний

Объявления ВК;
Текст и картинка объявления;
Разметка объявлений;
Создание объявлений;
Основные показатели и оценка эффективности рекламы;
Основные отчеты Яндекс.Метрики для анализа рекламы ВК;
Продвинутые методы работы с таргетированной рекламой.",https://convertmonster.ru/edu/mini-kurs-vkontakte,
Convert Monsters,"Мощный поток целевых клиентов из Яндекс.Директ, FaceBook и Instagram за 5 дней (Выжимка курса)",,https://club.convertmonster.ru/mosh...andeks-direkt-facebook-i-instagram-za-5-dnej/,
Convert Monster,Практический курс по интернет-маркетингу ПОЛНЫЙ КУРС (2016),"Подробная программа курса
22 практических занятия по 1,5 часа

В программу курса мы включили только то, чем реально занимается интернет-маркетолог. Программа курса составлена на основе:
списка должностных обязанностей интернет-маркетолога Convert Monster
анализа требований более 200 вакансий ТОПовых сайтов: hh.ru, rabota.ru, superjob.ru.
Занятие 1- Вводное занятие

KPI
Пользовательские соглашения
Визуальная иерархия
Визуальный шум
Утилиты
Навигация по сайту
Занятие 2 - Метод персонажей

Анализ рынка
Сегментация пользователей
Основные факторы принятия решения о покупке
Темпераменты пользователей
Wow факторы
Занятие 3 - Конкурентный анализ рынка

Анализ ключевых слов
Анализ текстов объявлений
Анализ бюджетов
Анализ УТП
Анализ форумов и блогов
Тайный клиент
Сводная таблица по идеальному предложению
Занятие 4 - Разработка УТП

Карта продукта
Карта персонажей
Создание выгод
Разработка УТП
Занятие 5 - Сбор семантического ядра

Мозговой штурм
Анализ сайтов конкурентов
Метод СВЧ
Эхо
Автоматизация
Занятие 6 - Создание текстов объявлений

Факторы принятия решения о покупке
Основы копирайтинга
Скрипты для поисковых кампаний
Скрипты для площадок
Скрипты для тизерной рекламы
Расширения объявлений
Занятие 7 - Настройка поисковой рекламы Яндекс.Директ и Google Adwords

Принцип аукциона
Показатель качества
Загрузка при помощи Excel
Работа с Adwords Editor
Основные настройки
Шаблон быстрого переноса рекламных кампаний
А/Б тесты
Занятие 8 - Работа с площадками в Яндекс.Директ и Google Adwords

Сбор семантического ядра для площадок
Виды таргетинга
Быстрая загрузка рекламы
А/Б тесты
Занятие 9 - Настройка рекламы во Вконтакте

Планирование рекламы
Сбор аудиторий
Загрузка рекламы и тестирование
А/Б тесты
Занятие 10 - Настройка рекламы Facebook

Планирование рекламы
Поиск аудиторий
Загрузка при помощи Power Editor
А/Б тесты
Занятие 11 - Разработка продающих элементов для посадочных страниц. Прототипирование

Основы копирайтинга
Основные блоки посадочных страниц
Прототипирование
Копирайтинг основных элементов
Редактура текста
Работа с Mockup
Занятие 12 - Дизайн и верстка посадочных страниц

Психология пользователя
Виды первых экранов
Дизайн основных элементов посадочной страницы
Фишки, повышающие конверсию
Основные правила верстки
Поиск и отбор исполнителей. Работа с агентствами и фрилансерами
Занятие 13 - Настройка счетчиков Метрики и Analytics. Базовые отчеты для анализа

Основные показатели
Настройка целей
UTM метки
Импорт данных в Google Analytics
Отчет по анализу сайта
Отчеты по контекстной рекламе
Отчеты по таргетированной рекламе
Занятие 14 - SEO аудит сайта

Аудит внутренних факторов ранжирования
Аудит внешних факторов ранжирования
Занятие 15 - Основы юзабилити

Главная страница
Вебвизор
Карты скроллинга и кликов
Страница контактов
Упрощение навигации
Занятие 16 - Юзабилити сайтов каталогов и интернет магазинов

Страница каталога
Карточка товара
Чекаут
Занятие 17 - Продвинутые методы аналитики

Поиск страниц для А/Б тестов
Оценка качества контента
Оценка СЕО продвижения на основе данных аналитики
Карты кликов и скролинга
Сегментирование
Поиск ботов
Занятие 18 - Введение в контент маркетинг

Правила создания информационного контента
Виды контента
Оформление блога
Подбор тем
Редакционный план
Занятие 19 - Настройка автоматических цепочек E-mail рассылок

Планирование автоцепочки
Настройка автоматической рассылки
Настройка лонч рассылок
Как написать продающее письмо
Трансляция контента
Занятие 20 - Массовый ретаргетинг

Настройка пикселей ретаргетинга
Ретаргетинг в контексте
Ретаргетинг в социальных сетях
Похожие аудитории
Занятие 21 - Сплит тестирование сайтов

KPI сплит теста
Настройка простейшего теста при помощи VWO
Оценка эффективности
10 тестов, которые должен делать каждый маркетолог
Занятие 22

Основы работы с агентствами: юридические вопросы, отчетность, разделение функций, как избежать обмана
Планирование работы
Оценка KPI
Выбор подрядчика
Составление договора услуг
Как обезопасить себя от обмана
Скачать:

Скрытый контент, для просмотра которого нужно нажать кнопку ""Мне нравится"".
https://cloud.mail.ru/public/5HSx/4RfavY1Qy",,
Convert Monster,Интернет-маркетолог за 80 дней,,http://convertmonster.ru/marketing-live,
Convert Monster,Реклама в Facebook и Вконтакте (2015),,http://convertmonster.ru/edu/target/webinar/2909/,
CONVERT MONSTER,Как настроить Welcome-серию писем и заработать от 159 000 руб. на допродажах за две недели,,https://convertmonster.ru/edu/webinar0510,
Convert Monster,Новый яндекс Директ ВИП,,http://www.convertmonster.ru/,
Convert Monster,Новинки Яндекс.Директ за 2018 год,"В результате этого вебинара вы:
- Узнаете о новых рекламных возможностях в Яндекс.Директ
- Добавите все полезные дополнения к объявлениям на поисковых площадках
- Разместите рекламу с помощью новых форматов раньше конкурентов
- Получите больше целевых клиентов и увеличите прибыль!",https://convertmonster.ru/edu/novinki-yandex-direct,
Convert Monster,5-дневный интенсив по интернет-маркетингу,"Convert Monster представляет:
С 13 по 17 августа мы приглашаем тебя на 5-дневный интенсив по интернет-маркетингу «Пошаговый запуск проекта в интернете: карта персонажей, создание лендинга, настройка Яндекс.Директ, аналитика».
Все, что тебе нужно — это мотивация и небольшой бюджет на старт рекламы.И уже через 5 дней ты под руководством маркетологов из Convert Monster создашь посадочную страницу, запустишь рекламную кампанию в Яндекс.Директ и начнешь обрабатывать целевые заявки!
Программа интенсива:
Занятие 1. Карта персонажей и карта продуктаЗанятие 2. Прототипирование и копирайтингЗанятие 3. Дизайн и версткаЗанятие 4. Настройка Яндекс.ДиректЗанятие 5. Веб-аналитика и скрипты обработки заявок
Каждое занятие — это 2-часовой урок с практическими сессиями и ответами на вопросы. После каждого занятия ты получаешь домашнее задание по внедрению в практику полученных знаний.
Что ты получишь по итогам интенсива:Четкое понимание, как анализировать целевую аудиторию и разрабатывать УТП (уникальное торговое предложение);Пошаговый план запуска проекта в интернете и настройки эффективной кампании в Яндекс.Директ для любой ниши;Навыки веб-аналитики: умение анализировать результаты запуска, улучшать показатели и обрабатывать заявки;Практические знания и инструменты, которые сможешь применить уже во время интенсива.",https://convertmonster.ru/edu/internetmarketing-intensive/materials2,
Convert Monster,Как использовать главное оружие SMM-щика [Видео + Транскрибация],"Программа вебинара:
- Скорость реакции: как быстрое реагирование влияет на успех
- Где искать инфоповоды и идеи для контента
- Ютуб, как источник бесконечных идей
- Как осторожно отрабатывать «горячие» темы
- Что нужно уметь, чтобы преуспеть в ситуативном SMM
- Фатальные ошибки, которых вы должны избегать
- Примеры от гуру ситуативного маркетинга

Транскрибация позволит Вам:
- Взять все самое важное и ценное из этого тренинга.
- Ускорить изучение и внедрение материала в вашу жизнь.
- Получить доступ к любой теме тренинга гораздо быстрее не тратя время на просмотр всего видео.
- Можно всегда носить с собой – в ноутбуке, планшете, смартфоне.
- Можно распечатать и пользоваться оффлайн",https://convertmonster.ru/edu/SMM-manager-live/webinar/1311,
Convert Monster,Яндекс.Директ (2017),"CTR РЕКЛАМЫ
НА ПОИСКЕ 6-25%

ОТ 2 ДО 11 ЗАЯВОК
ЕЖЕДНЕВНО

ДОХОД С ЯНДЕКС.ДИРЕКТ
ОТ 240% ДО 1170%

УВЕЛИЧЕНИЕ ПРОДАЖ ЧЕРЕЗ
ИНТЕРНЕТ ОТ 40 ДО 450%

ЧЕМУ КОНКРЕТНО ВЫ НАУЧИТЕСЬ НА КУРСЕ?

Составлять портрет целевой аудитории для товара или услуги
Собирать 10 000 ключевых слов за 2 часа в любой нише
Создавать тысячи кликабельных объявлений за 30 минут
Загружать и редактировать кампанию на аккаунте в считанные секунды
Получать от 700 целевых кликов в день по 3 рубля
Добиваться максимального ROI рекламной кампании всего за 1 месяц за счет работы с Яндекс.Метрикой
Создавать новую рекламную кампанию всего за 4-5 часов
Анализировать рекламные кампании, увеличивать число кликов и уменьшать стоимость заявок
ПОДРОБНАЯ ПРОГРАММА КУРСА
8 практических занятий по 2,5 часа

ЗАНЯТИЕ 1. Создание медиаплана

Знакомство с куратором
Медиапланирование
Анализ конкурентов
ЗАНЯТИЕ 2. Работа с семантикой

Сбор семантического ядра на автопилоте
“Мозговой штурм” и другие методы подбора ключевых слов
Автоматизация сбора семантического ядра NEW!
Результат: Рабочее семантическое ядро

ЗАНЯТИЕ 3. Создание текста объявления

Форматирование заголовков
Как написать объявление с CTR > 6% на поиске
Почему на ваше объявление не кликают
Скрипты для поисковых кампаний
Скрипты для площадок
Расширения
ЗАНЯТИЕ 4. Полная настройка поисковой кампании Яндекс.Директ

Особенности настройки для аукциона VCG NEW!
Тестирование рекламных кампаний NEW!
Полная подготовка файла ексель для заливки
Заливка кампании через интерфейс
Работа в Директ.Коммандере
Работа с UTM-метками
Кросс-минусовка
Приложение к уроку: Макрос для быстрой работы с длинными заголовками

ЗАНЯТИЕ 5. Работа с РСЯ

Создание объявлений для РСЯ
Загрузка объявлений с помощью Direct Commander
Секреты назначения ставок
Мобильная реклама NEW!
Ретаргетинг NEW!
Поведенческие и тематические кампании NEW!
Внутренний аукцион изображений
ЗАНЯТИЕ 6.Дополнительные сервисы Яндекс

Яндекс.Аудитории
Гиперлокальный таргетинг
Динамические объявления
Реклама мобильных приложений
Смарт-баннеры
Яндекс.Дисплей
Яндекс.Баян
ЗАНЯТИЕ 7. Оптимизация в Яндекс.Метрике 2.0 NEW!

Оптимизация рекламных кампаний в веб-интерфейсе
Основные показатели Яндекс.Метрики 2.0 Автоматизация рекламной кампании
Составление Black-листов
Анализ типовых отчетов
Результат: снижение стоимости заявки в 3-5 раз и увеличение целевых кликов
ЗАНЯТИЕ 8.Профессиональные фишки контекстной рекламы NEW!

Секреты клик",http://convertmonster.ru/direct-new/,
Convert Monster,Яндекс.Директ VIP (2016),,http://convertmonster.ru/direct-new/,
Convert Monster,Вк тренинг + материал в помощь,,,
Convert Monster,Аудит Google Adwords (2016),,http://convertmonster.ru/edu/direct/webinar/2610,
